Offer_Id;Type;Price_Raw;HP_Raw;Init_Regist;Mileage_Raw;Fuel_Type;Transmission;Description
7459058;VW T5 2.0 TDI BMT Champion 4Motion (Bus);CHF 23'900.–;140 PS;2.2012;94'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'500 kg Letzte Prüfung: 01.07.2019 Aussenfarbe: weiss Innenfarbe: grau Türen: 4 Sitze: 12 Leergewicht: 2'027 kg Typenschein: 1VD701 Fahrzeugart: Occasion
7478196;VW T5 2.0 TDI BMT DSG (Bus);CHF 18'000.–;140 PS;7.2013;118'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'500 kg Letzte Prüfung: 15.07.2019 Aussenfarbe: grau mét. Türen: 4 Sitze: 9 Leergewicht: 2'188 kg Fahrgestell-Nr.: WV2ZZZ7HZDH108038 Fahrzeugart: Occasion
7456365;FIAT 500X 1.4T Off Road Edition+ 4x4 Automatic (SUV / Geländewagen);CHF 21'500.–;170 PS;7.2017;22'500 km;Benzin;Automat sequentiell;Hubraum: 1'368 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 12.07.2017 Aussenfarbe: rot Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'529 kg Fahrgestell-Nr.: ZF A33 400 00P 596 811 Neupreis: CHF 34'000.– Fahrzeugart: Occasion
7356756;PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet);CHF 63'500.–;385 PS;2.201;91'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'800 cm3 Zylinder: 6 Aussenfarbe: silber mét. Innenfarbe: mehrfarbig Türen: 2 Sitze: 2 Leergewicht: 1'670 kg Neupreis: CHF 176'000.– Fahrzeugart: Occasion
6253464;PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet);CHF 99'500.–;400 PS;1.2013;72'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'800 cm3 Zylinder: 6 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'610 kg Fahrgestell-Nr.: WP 0ZZ Z99 ZDS 146 546 Typenschein: 1PF536 Neupreis: CHF 190'000.– Fahrzeugart: Occasion
7466860;BMW 220d Active Tourer Steptronic (Kompaktvan / Minivan);CHF 28'000.–;190 PS;7.2017;30'500 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 27.07.2017 Aussenfarbe: anthrazit Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'685 kg Typenschein: 1BJ569 Fahrzeugart: Occasion
7299379;PEUGEOT 208 1.6 Turbo GTi (Coupé);CHF 9'150.–;200 PS;6.2013;98'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'150 kg Letzte Prüfung: 26.09.2018 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 3 Sitze: 5 Leergewicht: 1'235 kg Neupreis: CHF 28'000.– Fahrzeugart: Occasion
7396146;LAND ROVER Range Rover Sport 3.0 V6 SC HSE Automatic (SUV / Geländewagen);CHF 44'000.–;340 PS;10.2014;85'000 km;Benzin;Automat sequentiell;Hubraum: 2'995 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 05.02.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'281 kg Fahrgestell-Nr.: SAL WA2 VF2 EA387418 Typenschein: 1LC635 Neupreis: CHF 98'000.– Fahrzeugart: Occasion
7445696;FIAT Panda 0.9 Twinair Turbo NP Easy (Kleinwagen);CHF 5'900.–;85 PS;2.2014;50'561 km;Erdgas (CNG) / Benzin;Schaltgetriebe manuell;Hubraum: 875 cm3 Zylinder: 2 Letzte Prüfung: 13.01.2020 Aussenfarbe: weiss Innenfarbe: grau Türen: 5 Sitze: 4 Leergewicht: 1'155 kg Typenschein: 1FB852 Neupreis: CHF 16'000.– Fahrzeugart: Occasion
7415158;SEAT Leon 2.0 TSI Cupra (Limousine);CHF 7'900.–;240 PS;3.2008;195'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 25.06.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'450 kg Fahrgestell-Nr.: VSS ZZZ 1PZ 8R00 8064 Typenschein: 1SB908 Neupreis: CHF 39'950.– Fahrzeugart: Occasion Tuning: Ja
7477499;SEAT Leon 2.0 TSI Cupra 280 (Limousine);CHF 17'490.–;280 PS;3.2015;103'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 05.07.2019 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'421 kg Typenschein: 1SH155 Fahrzeugart: Occasion
7347880;SEAT Leon 2.0 TSI Cupra 280 (Limousine);CHF 15'900.–;280 PS;5.2014;121'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 27.09.2018 Aussenfarbe: weiss mét. Türen: 5 Sitze: 5 Leergewicht: 1'395 kg Fahrgestell-Nr.: VSSZZZ5FZER100965 Typenschein: 5F16ZXCU Fahrzeugart: Occasion
7399547;MERCEDES-BENZ C 250 d AMG Line Coupé 4Matic 9G-Tronic (Coupé);CHF 29'000.–;204 PS;2.2017;105'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'685 kg Typenschein: 1MG887 Neupreis: CHF 89'800.– Fahrzeugart: Occasion
7442450;MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé);CHF 37'900.–;204 PS;7.2016;50'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 11.07.2016 Aussenfarbe: grau Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'645 kg Fahrgestell-Nr.: WDD 205 308 1F40 7119 Typenschein: 1MG712 Neupreis: CHF 79'000.– Fahrzeugart: Occasion
7076942;MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé);CHF 32'900.–;204 PS;2.2016;47'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: schwarz mét. Innenfarbe: beige Türen: 2 Sitze: 4 Leergewicht: 1'645 kg Typenschein: 1MG712 Fahrzeugart: Occasion
7075862;MERCEDES-BENZ C 250 d AMG Line Coupé 9G-Tronic (Coupé);CHF 34'500.–;204 PS;5.2016;49'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 26.05.2019 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'645 kg Typenschein: 1MG712 Neupreis: CHF 68'000.– Fahrzeugart: Occasion
7428192;VW Golf 1.4 16V (Limousine);CHF 800.–;75 PS;10.1999;144'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'390 cm3 Zylinder: 4 Anhängelast gebremst: 1'000 kg Aussenfarbe: blau Türen: 5 Sitze: 5 Leergewicht: 1'348 kg Typenschein: 1VC601 Fahrzeugart: Occasion
7135769;SKODA Octavia Combi 1.8 TSI Elegance DSG (Kombi);CHF 14'800.–;180 PS;7.2013;88'400 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 31.10.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'352 kg Fahrgestell-Nr.: TMB JD7 NE6 D001 9762 Typenschein: 1SF772 Neupreis: CHF 30'750.– Fahrzeugart: Occasion
7332854;AUDI A6 Avant 3.0 BiTDI V6 quattro tiptronic (Kombi);CHF 31'500.–;320 PS;2.2015;133'000 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 09.05.2018 Aussenfarbe: grau Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'975 kg Fahrzeugart: Occasion
7451914;AUDI A3 Sportback 1.6 TDI Attraction (Limousine);CHF 9'000.–;105 PS;2.2011;162'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 01.11.2016 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'395 kg Fahrgestell-Nr.: WAUZZZ8P7BA121640 Neupreis: CHF 47'400.– Fahrzeugart: Occasion
7450409;AUDI A3 Sportback 1.8 TFSI Ambiente (Limousine);CHF 18'000.–;160 PS;3.2012;46'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Aussenfarbe: weiss mét. Innenfarbe: mehrfarbig Türen: 5 Sitze: 5 Leergewicht: 1'410 kg Fahrgestell-Nr.: WAUZZZ8P3CA112581 Typenschein: 1AC607 Fahrzeugart: Occasion
7449085;AUDI A3 Sportback 1.8 TFSI Ambiente (Limousine);CHF 14'800.–;180 PS;7.2014;130'369 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 13.09.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'355 kg Fahrgestell-Nr.: WAU ZZZ 8VA FA02 3766 Typenschein: 1AC998 Fahrzeugart: Occasion
7273602;MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine);CHF 30'900.–;360 PS;3.2015;138'000 km;Benzin;Automat sequentiell;Hubraum: 1'991 cm3 Zylinder: 4 Aussenfarbe: rot mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'585 kg Typenschein: 1MF574 Neupreis: CHF 82'000.– Fahrzeugart: Occasion
6946453;MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine);CHF 53'000.–;381 PS;6.2017;32'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'991 cm3 Zylinder: 4 Letzte Prüfung: 29.01.2019 Aussenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'585 kg Fahrgestell-Nr.: WDD 117 352 1N5 441 53 Fahrzeugart: Occasion
7402978;MITSUBISHI Colt Cabriolet 1.5 16V (Cabriolet);CHF 1'200.–;109 PS;8.2006;130'886 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'499 cm3 Zylinder: 4 Letzte Prüfung: 23.04.2018 Aussenfarbe: orange mét. Türen: 2 Sitze: 4 Leergewicht: 1'185 kg Fahrgestell-Nr.: XNC BNZ 36A 7X0 043 10 Typenschein: 1MK440 Fahrzeugart: Occasion
7107828;VW Passat Variant 2.8 V6 4Motion Comfortline (Kombi);CHF 1'950.–;193 PS;8.2003;170'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'771 cm3 Zylinder: 6 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 27.10.2016 Aussenfarbe: gold mét. Türen: 5 Sitze: 5 Leergewicht: 1'861 kg Typenschein: 1VC941 Fahrzeugart: Occasion
7409998;VW Passat Variant 2.8 V6 4Motion Highline (Kombi);CHF 1'200.–;193 PS;4.2001;310'900 km;Benzin;Automat;Hubraum: 2'771 cm3 Zylinder: 6 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 20.11.2015 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'861 kg Typenschein: 1VC941 Fahrzeugart: Occasion
7481603;VW Golf R32 4Motion (Limousine);CHF 8'200.–;250 PS;4.2007;210'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'189 cm3 Zylinder: 6 Letzte Prüfung: 05.03.2020 Aussenfarbe: schwarz Innenfarbe: beige Türen: 3 Sitze: 5 Leergewicht: 1'696 kg Typenschein: 1VD334 Neupreis: CHF 33'000.– Fahrzeugart: Occasion Tuning: Ja
7408467;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 23'900.–;320 PS;3.2003;159'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'596 cm3 Zylinder: 6 Letzte Prüfung: 19.06.2019 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'730 kg Typenschein: 1PF354 Fahrzeugart: Occasion
7176783;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 38'911.–;320 PS;4.2003;39'950 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'596 cm3 Zylinder: 6 Letzte Prüfung: 06.04.2017 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'730 kg Fahrgestell-Nr.: WP0ZZZ99Z2S644816 Typenschein: 1PF354 Neupreis: CHF 160'000.– Fahrzeugart: Occasion
6945246;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 28'500.–;320 PS;4.2002;124'000 km;Benzin;Automat;Hubraum: 3'596 cm3 Zylinder: 6 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'730 kg Fahrgestell-Nr.: WP0ZZZ99Z2S643398 Typenschein: 1PF354 Fahrzeugart: Occasion
7451153;SEAT Leon 1.4 TSI ACT FR DSG (Limousine);CHF 20'900.–;150 PS;3.2018;22'300 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'395 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Aussenfarbe: silber mét. Innenfarbe: beige Türen: 5 Sitze: 5 Leergewicht: 1'427 kg Typenschein: 1SH577 Neupreis: CHF 31'050.– Fahrzeugart: Occasion
7464157;FIAT 500X 2.0 MJ Cross Plus 4x4 Automatic (SUV / Geländewagen);CHF 14'400.–;140 PS;12.2015;58'000 km;Diesel;Automat sequentiell;Hubraum: 1'956 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 30.12.2015 Aussenfarbe: weiss Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'675 kg Fahrgestell-Nr.: ZFA 334 000 0P4 037 Typenschein: 1FC247 Neupreis: CHF 22'900.– Fahrzeugart: Occasion
7428746;FIAT 500X 2.0 MJ Cross Plus 4x4 Automatic (SUV / Geländewagen);CHF 12'500.–;140 PS;12.2015;78'500 km;Diesel;Automat sequentiell;Hubraum: 1'956 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 28.10.2019 Aussenfarbe: grau mét. Innenfarbe: braun Türen: 5 Sitze: 5 Leergewicht: 1'675 kg Typenschein: 1FC247 Neupreis: CHF 39'000.– Fahrzeugart: Occasion
7056687;BMW M Coupé (Coupé);CHF 45'500.–;321 PS;4.1999;252'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'201 cm3 Zylinder: 6 Letzte Prüfung: 18.01.2020 Aussenfarbe: schwarz mét. Türen: 3 Sitze: 2 Leergewicht: 1'445 kg Fahrgestell-Nr.: WBSCM91010LB55865 Typenschein: 1BA884 Fahrzeugart: Occasion Tuning: Ja
6641980;MERCEDES-BENZ C 220 d Avantgarde 9G-Tronic (Kombi);CHF 25'000.–;170 PS;2.2018;30'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 13.05.2018 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'615 kg Fahrgestell-Nr.: WDD2052041F700820 Typenschein: 1MH167 Fahrzeugart: Occasion
7429346;PEUGEOT 308 2.0 BlueHDI GT EAT8 (Limousine);CHF 24'999.–;180 PS;12.2017;29'500 km;Diesel;Automat sequentiell;Hubraum: 1'997 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'593 kg Typenschein: 1PC235 Neupreis: CHF 42'000.– Fahrzeugart: Occasion
7331313;LAMBORGHINI Huracan LP610-4 Coupé DCT (Coupé);CHF 199'900.–;610 PS;4.2016;10'050 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 5'204 cm3 Zylinder: 10 Letzte Prüfung: 01.08.2019 Aussenfarbe: grau Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'607 kg Fahrzeugart: Occasion
7341679;MERCEDES-BENZ C 220 d Exclusive 9G-Tronic (Kombi);CHF 26'900.–;170 PS;5.2017;35'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 23.05.2017 Aussenfarbe: braun Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'615 kg Typenschein: 1MH168 Neupreis: CHF 70'000.– Fahrzeugart: Occasion
7481001;VW Golf 1.4 TSI Comfortline (Kleinwagen);CHF 7'500.–;122 PS;2.2009;89'550 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'390 cm3 Zylinder: 4 Anhängelast gebremst: 1'300 kg Letzte Prüfung: 03.07.2018 Aussenfarbe: silber Innenfarbe: grau Türen: 3 Sitze: 5 Leergewicht: 1'290 kg Fahrzeugart: Occasion
7116909;MERCEDES-BENZ C 63 AMG Avantgarde 7G-Tronic (Limousine);CHF 27'900.–;457 PS;5.201;82'000 km;Benzin;Automat sequentiell;Hubraum: 6'208 cm3 Zylinder: 8 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'730 kg Typenschein: 1MD979 Fahrzeugart: Occasion
6926455;MERCEDES-BENZ C 63 AMG Avantgarde 7G-Tronic (Limousine);CHF 38'999.–;457 PS;2.2009;11'965 km;Benzin;Automat sequentiell;Hubraum: 6'208 cm3 Zylinder: 8 Letzte Prüfung: 18.05.2019 Aussenfarbe: silber mét. Türen: 4 Sitze: 5 Leergewicht: 1'730 kg Fahrgestell-Nr.: WDD2040771F250796 Neupreis: CHF 38'999.– Fahrzeugart: Occasion
7463341;TESLA Model X 90 D (SUV / Geländewagen);CHF 65'000.–;525 PS;11.2016;119'000 km;Elektro;Automatisiertes Schaltgetriebe;Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 5 Sitze: 7 Leergewicht: 2'560 kg Fahrgestell-Nr.: 5YJXCCE29GF015738 Typenschein: 1TD540 Wagen-Nr.: 301.635.667 Neupreis: CHF 120'000.– Fahrzeugart: Occasion
7460526;TESLA Model X 90 D (SUV / Geländewagen);CHF 72'900.–;525 PS;2.2017;35'900 km;Elektro;Automatisiertes Schaltgetriebe;Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'560 kg Typenschein: 1TD540 Neupreis: CHF 134'900.– Fahrzeugart: Occasion
7450044;TESLA Model X 90 D (SUV / Geländewagen);CHF 70'000.–;525 PS;6.2017;55'000 km;Elektro;Automatisiertes Schaltgetriebe;Letzte Prüfung: 16.05.2017 Aussenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 2'560 kg Typenschein: 1TD540 Neupreis: CHF 120'000.– Fahrzeugart: Occasion
7429377;TESLA Model X 90 D (SUV / Geländewagen);CHF 66'500.–;525 PS;11.2016;83'000 km;Elektro;Automatisiertes Schaltgetriebe;Letzte Prüfung: 20.10.2016 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 7 Leergewicht: 2'560 kg Typenschein: 1TD540 Neupreis: CHF 125'000.– Fahrzeugart: Occasion
7402789;TESLA Model X 90 D (SUV / Geländewagen);CHF 76'400.–;525 PS;6.2017;45'900 km;Elektro;Automatisiertes Schaltgetriebe;Aussenfarbe: weiss Innenfarbe: beige Türen: 5 Sitze: 5 Leergewicht: 2'560 kg Fahrgestell-Nr.: 5YJXCCE28HF045640 Typenschein: 1TD540 Neupreis: CHF 120'250.– Fahrzeugart: Occasion
7016894;MERCEDES-BENZ ML 320 CDI 4Matic 7G-Tronic (SUV / Geländewagen);CHF 9'990.–;224 PS;2.2007;302'749 km;Diesel;Automat sequentiell;Hubraum: 2'987 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 18.07.2019 Aussenfarbe: schwarz mét. Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 2'185 kg Typenschein: 1MD366 Fahrzeugart: Occasion
6990115;MERCEDES-BENZ ML 320 CDI 4Matic 7G-Tronic (SUV / Geländewagen);CHF 15'900.–;224 PS;6.2008;139'000 km;Diesel;Automat sequentiell;Hubraum: 2'987 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 21.11.2016 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'185 kg Fahrgestell-Nr.: WDC1641221A423123 Typenschein: 1MD610 Fahrzeugart: Occasion
7251793;FORD EcoSport 1.0 SCTi Business Automat (SUV / Geländewagen);CHF 19'400.–;125 PS;5.2018;12'800 km;Benzin;Automat;Hubraum: 998 cm3 Zylinder: 3 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'404 kg Fahrgestell-Nr.: WF 1XXERK1JS51216 Typenschein: 1FK387 Neupreis: CHF 27'000.– Fahrzeugart: Occasion
7454742;FORD EcoSport 1.0 SCTi ST-Line (SUV / Geländewagen);CHF 15'800.–;140 PS;2.2018;57'900 km;Benzin;Schaltgetriebe manuell;Hubraum: 998 cm3 Zylinder: 3 Aussenfarbe: schwarz mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'363 kg Typenschein: 1FK388 Neupreis: CHF 24'500.– Fahrzeugart: Occasion
7482914;DODGE Challenger (Limousine);CHF 26'900.–;309 PS;9.2012;69'000 km;Benzin;Automatik-Getriebe;Hubraum: 3'605 cm3 Zylinder: 6 Letzte Prüfung: 24.09.2018 Aussenfarbe: weiss Türen: 3 Sitze: 5 Leergewicht: 2'246 kg Fahrgestell-Nr.: 2C3 CDY AG8 CH16 7562 Typenschein: X Fahrzeugart: Occasion
7321834;DODGE Challenger 383 R/T (Coupé);CHF 59'800.–;335 PS;2.1971;15'590 km;Benzin;Automat;Hubraum: 6'277 cm3 Zylinder: 8 Letzte Prüfung: 16.09.2016 Aussenfarbe: violett Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'660 kg Typenschein: X Fahrzeugart: Oldtimer
6901001;PORSCHE 911 Carrera Cabrio (Cabriolet);CHF 29'500.–;300 PS;7.2001;72'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'387 cm3 Zylinder: 6 Letzte Prüfung: 06.04.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'470 kg Fahrgestell-Nr.: WP0CA2992YS650164 Fahrzeugart: Occasion
6769334;PORSCHE 911 Carrera Cabrio (Cabriolet);CHF 26'500.–;300 PS;5.2001;122'000 km;Benzin;Automat;Hubraum: 3'387 cm3 Zylinder: 6 Letzte Prüfung: 13.06.2018 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'470 kg Fahrgestell-Nr.: 99Z1S643673 Typenschein: 1PF3.47 Fahrzeugart: Occasion
4859015;BMW 318i Touring (Kombi);CHF 17'900.–;143 PS;7.2011;48'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 1'250 kg Letzte Prüfung: 09.03.2016 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'535 kg Typenschein: 1BB935 Neupreis: CHF 63'824.– Fahrzeugart: Occasion
7341173;SUZUKI LJ 80 L (SUV / Geländewagen);CHF 18'000.–;41 PS;4.1981;26'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 797 cm3 Zylinder: 4 Letzte Prüfung: 27.10.2016 Aussenfarbe: beige Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 800 kg Typenschein: 071101 Fahrzeugart: Occasion
6573472;CHRYSLER PT Cruiser 2.4 GT Turbo (Cabriolet);CHF 5'900.–;223 PS;11.2005;132'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'429 cm3 Zylinder: 4 Anhängelast gebremst: 1'000 kg Letzte Prüfung: 09.10.2018 Aussenfarbe: blau Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'680 kg Fahrgestell-Nr.: 1C3 AYN 5S8 5T3 594 82 Typenschein: 1CB924 Fahrzeugart: Occasion
7415621;CHRYSLER Sebring 2.7 V6 Limited (LX) (Limousine);CHF 3'500.–;203 PS;3.2006;128'000 km;Benzin;Automat;Hubraum: 2'736 cm3 Zylinder: 6 Anhängelast gebremst: 455 kg Letzte Prüfung: 11.02.2019 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'610 kg Fahrzeugart: Occasion
7303824;AUDI A6 Avant 2.0T FSI (Kombi);CHF 7'100.–;170 PS;11.2006;162'628 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 05.12.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'875 kg Typenschein: 1AC289 Fahrzeugart: Occasion
7459858;MERCEDES-BENZ E 220 (Cabriolet);CHF 29'000.–;110 PS;3.1996;88'600 km;Benzin;Automat;Hubraum: 2'198 cm3 Zylinder: 4 Aussenfarbe: bordeaux mét. Innenfarbe: beige Türen: 2 Sitze: 4 Leergewicht: 1'680 kg Fahrgestell-Nr.: WDB 1224 062 1C28 4939 Typenschein: 1M2310 Fahrzeugart: Occasion
6364827;MERCEDES-BENZ CL 500 Automatic (Coupé);CHF 9'599.–;306 PS;2.2001;73'000 km;Benzin;Automat;Hubraum: 4'966 cm3 Zylinder: 8 Anhängelast gebremst: 2'100 kg Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'885 kg Fahrzeugart: Occasion
7078944;LAND ROVER Range Rover Sport 4.4 SDV8 Autobiography Dynamic A (SUV / Geländewagen);CHF 48'000.–;340 PS;9.2014;109'000 km;Diesel;Automat sequentiell;Hubraum: 4'367 cm3 Zylinder: 8 Anhängelast gebremst: 3'500 kg Aussenfarbe: weiss mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 2'490 kg Fahrgestell-Nr.: SA LWA 2JF 5EA 391 601 Typenschein: 1LC651 Neupreis: CHF 141'000.– Fahrzeugart: Occasion
