listing_id,district,latitude,longitude,rooms,living_area,year_built,floor,has_balcony,has_elevator,monthly_rent_chf
LS-102800,D08,47.402852,8.499283,2.0,63.9 m2,2016.0,3,no,0,1440.0
LS-100918,D02,47.378212,8.501739,3.0,80.2 m2,1979.0,3,yes,1,1790.0
LS-101079,D01,47.369755,8.541159,1.5,50.9 m2,1945.0,3,yes,0,1375.0
LS-102933,D02,47.373804,8.506442,3.0,77.4 m2,2002.0,8,yes,1,1665.0
LS-100581,D02,47.383778,8.499771,3.0,93.4 m2,1946.0,0,yes,0,1655.0
LS-102325,D02,47.380793,8.515541,4.0,119.4 m2,1959.0,6,yes,1,2420.0
LS-101616,D08,47.416491,8.501758,2.0,50.1 m2,1988.0,8,no,1,665.0
LS-101274,D11,47.385855,8.510418,2.0,33.7 sqm,1896.0,8,no,1,985.0
LS-101284,D06,47.351697,8.519694,3.5,112.1 m2,1971.0,5,yes,1,2165.0
LS-101194,D03,47.356167,8.532546,2.5,77.2 m2,1900.0,8,yes,1,2035.0
LS-100828,D02,47.373426,8.503823,2.0,64.7 m2,1933.0,2,no,0,1075.0
LS-100991,D01,47.369871,8.545993,3.5,79.7 m2,1932.0,4,yes,1,1620.0
LS-101197,D10,47.349812,8.524875,3.0,87.1 m2,2002.0,3,no,0,1545.0
LS-101195,D04,47.350015,8.581571,2.5,88.0 m2,1902.0,6,yes,1,1860.0
LS-101824,D11,47.381937,8.501175,2.5,91.2 m2,1900.0,-99,yes,1,1685.0
LS-101879,D11,47.385455,8.493063,3.0,104.9 m2,1991.0,3,yes,1,1950.0
LS-101861,D05,47.357827,8.486974,1.0,32.7 m2,1984.0,4,no,1,685.0
LS-101350,D07,47.374843,8.471901,2.0,70.7 m2,1981.0,4,no,0,1245.0
LS-101527,D09,47.350567,8.481817,2.5,52.8 m2,1928.0,0,no,1,585.0
LS-101558,D03,47.360918,8.539281,5.0,123.7 m2,1994.0,1,yes,1,3000.0
LS-102419,D09,47.365645,8.480816,1.0,40.2 m2,1950.0,3,yes,0,490.0
LS-102253,D12,47.38015,8.558987,1.5,37.5 m2,,6,yes,1,860.0
LS-100409,D05,47.361333,8.492048,1.0,37.2 m2,1970.0,6,yes,1,1110.0
LS-100675,D12,47.377327,8.552982,2.5,51.7 m2,1897.0,7,yes,1,1170.0
LS-100297,D11,47.381798,8.501609,1.0,32.1 m2,1936.0,5,no,1,630.0
LS-100925,D06,47.341849,8.520664,3.5,104.0 m2,1993.0,3,yes,0,2010.0
LS-100022,D03,47.367608,8.52086,1.5,53.8 m2,1932.0,2,yes,0,1185.0
LS-102074,D03,47.358527,8.538634,2.0,64.7 m2,1938.0,5,yes,1,1970.0
LS-102374,D10,47.351445,8.529946,3.5,118.5 m2,1976.0,7,yes,1,2360.0
LS-100728,D12,47.378142,8.554037,5.0,150.0 m2,,3,yes,1,2935.0
LS-101621,D08,47.407824,8.494683,5.0,133.3 m2,1922.0,1,no,1,1825.0
LS-101346,D07,47.377352,8.471311,1.0,31.6 m2,1977.0,0,yes,0,605.0
LS-101307,D12,47.37022,8.53864,4.0,85.3 m2,1933.0,0,no,1,1880.0
LS-100893,D06,47.339541,8.527097,3.0,64.1 m2,1966.0,6,yes,1,1275.0
LS-100671,D02,47.374202,8.51768,2.5,62.4 m2,1982.0,1,yes,1,1370.0
LS-101672,D07,47.381472,8.464544,2.0,45.9 m2,1983.0,0,no,1,645.0
LS-101199,D08,47.403958,8.499781,1.0,38.3 m2,1930.0,8,yes,1,700.0
LS-100181,D03,47.360056,8.552958,3.5,102.7 m2,1976.0,4,yes,1,2190.0
LS-101749,D09,47.364923,8.462575,3.5,100.8 m2,1979.0,4,yes,1,1285.0
LS-102957,D05,47.352392,8.499548,3.5,98.1 m2,1979.0,7,yes,1,2005.0
LS-100293,D11,47.386759,8.506728,3.0,100.1 m2,1992.0,6,yes,1,2195.0
LS-100201,D12,47.374221,8.543617,3.5,110.9 m2,1909.0,4,yes,1,2510.0
LS-102142,D04,47.352745,8.570786,3.5,72.6 m2,1917.0,4,no,0,1485.0
LS-100126,D11,47.378328,8.48451,1.0,19.8 m2,1895.0,0,no,0,450.0
LS-100531,D03,47.359221,8.552625,5.0,157.3 m2,1926.0,3,yes,1,3605.0
LS-101431,D08,47.403339,8.496732,3.0,83.0 m2,1911.0,5,yes,1,1265.0
LS-100199,D06,47.352639,8.513224,3.0,53.9 m2,1936.0,1,no,0,1095.0
LS-101497,D09,47.361275,8.47694,4.5,133.4 m2,2019.0,2,yes,1,2335.0
LS-102206,D04,47.342228,8.563265,2.5,48.9 m2,2002.0,1,yes,0,1145.0
LS-101992,D08,47.401163,8.497269,4.5,123.3 m2,1917.0,0,no,0,1540.0
LS-100692,D05,47.353795,8.494096,2.0,61.3 m2,1939.0,1,yes,1,1155.0
LS-100934,D02,47.383583,8.508287,2.0,67.6 m2,2019.0,4,no,1,1845.0
LS-100686,D07,47.371879,8.472905,2.0,71.3 sqm,1891.0,2,no,1,1075.0
LS-100817,D03,47.359644,8.534671,3.0,77.8 m2,1935.0,4,yes,1,1965.0
LS-100216,D05,47.350757,8.497149,3.0,86.8 sqm,1916.0,6,yes,1,1635.0
LS-102844,D08,47.395187,8.478789,2.0,57.5 m2,1987.0,7,no,1,935.0
LS-101277,D06,47.35291,8.528965,3.5,88.6 m2,2005.0,3,no,1,1825.0
LS-100152,D12,47.37816,8.557808,1.0,34.4 m2,,0,yes,1,790.0
LS-102438,D10,47.352196,8.550123,2.0,69.7 m2,1943.0,0,yes,1,1045.0
LS-101841,D06,47.338762,8.516635,1.5,40.3 m2,1994.0,0,yes,0,500.0
LS-102124,D01,47.363424,8.545002,4.5,121.6 m2,1995.0,-99,yes,1,2295.0
LS-100965,D03,47.356872,8.526889,1.5,52.7 m2,1901.0,1,yes,1,1145.0
LS-100478,D04,47.341116,8.571497,5.0,128.2 m2,1901.0,7,no,1,2360.0
LS-101282,D11,47.38881,8.485461,3.5,93.9 m2,1992.0,1,yes,1,1780.0
LS-101604,D04,47.354341,8.562378,5.0,151.7 m2,1905.0,1,no,0,3495.0
LS-102060,D11,47.380386,8.504097,4.5,124.2 m2,1993.0,6,yes,1,2775.0
LS-101666,D09,47.35595,8.476983,2.5,56.6 m2,1947.0,5,no,1,870.0
LS-102865,D08,47.397991,8.490077,3.5,104.1 m2,1994.0,7,yes,1,1695.0
LS-101150,D09,47.361648,8.458984,4.0,103.2 m2,,8,no,1,915.0
LS-100812,D01,47.371674,8.534236,5.0,122.2 m2,1903.0,6,no,1,2495.0
LS-102740,D02,47.367709,8.49071,1.0,37.6 m2,1938.0,8,yes,1,850.0
LS-101554,D08,47.406115,8.499714,2.0,48.6 sqm,1947.0,4,yes,1,1055.0
LS-100250,D04,47.339431,8.566281,3.5,104.4 m2,2018.0,2,yes,0,2740.0
LS-100843,D05,47.361075,8.497217,3.0,111.2 m2,1996.0,7,no,1,2205.0
LS-102420,D11,47.379418,8.489805,3.0,84.8 m2,1899.0,3,yes,1,1805.0
LS-101264,D08,47.4148,8.494016,4.0,95.1 m2,1945.0,6,no,1,1165.0
LS-101008,D10,47.351989,8.530056,2.0,63.8 m2,1978.0,3,yes,0,1580.0
LS-100327,D07,47.368906,8.472001,3.5,107.8 m2,1910.0,8,yes,1,1955.0
LS-100967,D08,47.40308,8.485132,5.5,146.6 m2,1968.0,1,no,1,1815.0
LS-100949,D09,47.361824,8.478001,2.0,53.8 m2,1991.0,2,no,1,705.0
LS-102352,D05,47.359945,8.499369,3.0,87.0 m2,1919.0,6,no,1,1755.0
LS-100972,D11,47.382441,8.494801,2.0,36.7 m2,1893.0,5,yes,1,1025.0
LS-101896,D04,47.337692,8.576901,2.5,64.1 m2,,2,no,1,1420.0
LS-100187,D05,47.356156,8.497743,4.5,82.6 m2,1977.0,8,yes,1,2095.0
LS-100246,D03,47.368077,8.530806,4.5,131.6 m2,1995.0,6,no,1,3495.0
LS-102423,D08,47.404705,8.49555,3.0,71.3 m2,1959.0,6,no,1,865.0
LS-102535,D07,47.373354,8.475775,3.0,61.7 m2,1992.0,4,yes,0,1275.0
LS-102950,D03,47.363059,8.532688,4.0,92.1 sqm,1895.0,4,no,0,2285.0
LS-102146,D08,47.395159,8.489807,5.5,92.0 m2,2006.0,4,yes,1,1625.0
LS-102350,D07,47.378296,8.465558,4.5,113.0 m2,1988.0,3,yes,0,1880.0
LS-101326,D10,47.351929,8.528394,4.5,151.3 m2,1940.0,7,yes,1,2560.0
LS-102076,D12,47.373273,8.547458,2.0,62.4 m2,1995.0,4,no,0,1395.0
LS-100283,D10,47.341531,8.524806,2.0,61.9 m2,1907.0,2,yes,1,850.0
LS-102748,D03,47.364319,8.542498,4.0,100.1 m2,2004.0,8,yes,1,3100.0
LS-100157,D01,47.367708,8.551814,3.5,78.4 m2,1950.0,3,yes,1,1625.0
LS-101396,D10,47.359986,8.539176,4.0,110.5 m2,1899.0,3,yes,1,2170.0
LS-101505,D02,47.381753,8.516267,5.0,140.0 m2,1941.0,8,no,1,2840.0
LS-100903,D07,47.371344,8.485745,2.0,55.4 m2,,4,yes,1,810.0
LS-101345,D02,47.373491,8.504346,4.5,91.0 sqm,2017.0,2,yes,0,2060.0
LS-101269,D07,47.366568,8.458846,1.5,47.6 m2,1938.0,4,yes,1,905.0
LS-102426,D07,47.377008,8.477252,2.5,65.8 m2,1893.0,8,yes,1,915.0
LS-100975,D06,47.344859,8.524051,2.0,43.5 m2,1956.0,5,no,1,1000.0
LS-102188,D04,47.347372,8.561759,4.0,107.0 m2,1965.0,-99,no,1,2230.0
LS-101645,D12,47.38444,8.56107,1.5,36.1 m2,1899.0,2,yes,0,735.0
LS-101679,D03,47.368858,8.539466,3.0,100.9 m2,1906.0,2,yes,1,2730.0
LS-102196,D03,47.358173,8.55211,2.5,57.1 m2,1949.0,7,yes,1,1465.0
LS-100122,D09,47.353207,8.479525,3.0,76.1 m2,1914.0,2,no,1,1025.0
LS-102977,D12,47.380139,8.544619,5.5,121.0 m2,1964.0,4,yes,0,2575.0
LS-101072,D08,47.40168,8.485988,3.5,91.9 m2,1899.0,8,no,1,1445.0
LS-101534,D05,47.358927,8.491315,4.5,103.9 m2,1943.0,5,yes,1,1850.0
LS-101304,D12,47.388296,8.552268,4.0,122.0 m2,1971.0,7,yes,1,2435.0
LS-102472,D06,47.34088,8.523734,2.0,60.9 m2,1970.0,1,yes,0,950.0
LS-102842,D07,47.366072,8.487129,3.0,85.6 m2,1911.0,5,no,1,1500.0
LS-100417,D02,47.377355,8.509459,3.0,82.7 m2,2006.0,3,no,1,1755.0
LS-102530,D10,47.354514,8.531266,3.5,79.7 m2,1998.0,5,no,1,1470.0
LS-100869,D01,47.377812,8.54475,3.5,74.0 m2,,7,no,1,1725.0
LS-102780,D05,47.361263,8.488635,3.5,83.2 m2,1979.0,3,yes,0,1435.0
LS-101030,D03,47.360149,8.543411,5.0,129.4 m2,1954.0,6,yes,1,3090.0
LS-101235,D04,47.345751,8.568755,2.5,81.0 m2,,1,yes,1,1660.0
LS-102674,D12,47.380437,8.5606,2.0,52.3 m2,,6,yes,1,1260.0
LS-100756,D03,47.36186,8.532451,3.0,83.0 m2,1944.0,5,no,1,2070.0
LS-101998,D01,47.368184,8.539281,3.5,83.0 m2,1895.0,7,yes,1,2070.0
LS-101701,D01,47.376358,8.536704,5.0,143.2 m2,1968.0,4,yes,0,3140.0
LS-101542,D06,47.336907,8.51115,2.5,75.6 m2,,2,yes,1,1295.0
LS-101156,D05,47.35162,8.487063,3.5,74.7 m2,1940.0,7,yes,1,1550.0
LS-101108,D10,47.356929,8.517936,5.0,116.9 m2,1938.0,-99,yes,0,2060.0
LS-100067,D03,47.375062,8.523734,2.5,55.0 m2,1957.0,0,yes,0,1235.0
LS-102296,D08,47.406155,8.494182,3.0,69.9 m2,1945.0,0,yes,1,1065.0
LS-100332,D03,47.366678,8.538813,3.0,92.3 m2,1897.0,1,no,0,2125.0
LS-101592,D06,47.343701,8.513355,1.0,28.9 m2,1980.0,4,no,1,585.0
LS-100336,D10,47.347389,8.528873,2.5,48.6 m2,1924.0,7,yes,1,1045.0
LS-100912,D04,47.350991,8.572837,3.0,74.7 m2,1942.0,5,yes,1,1870.0
LS-101575,D07,47.365768,8.458803,2.5,59.7 m2,1961.0,0,no,0,460.0
LS-101536,D08,47.39952,8.494456,2.5,52.0 m2,2004.0,3,yes,1,1115.0
LS-102185,D09,47.366312,8.458248,4.5,135.4 m2,,3,yes,0,1455.0
LS-100472,D01,47.37491,8.553516,4.0,126.8 m2,2013.0,5,no,1,2410.0
LS-100901,D05,47.360465,8.489616,3.5,83.0 m2,1929.0,1,yes,0,1525.0
LS-101406,D09,47.35868,8.488423,3.0,65.4 m2,1968.0,1,yes,0,1025.0
LS-100865,D06,47.33882,8.512293,2.0,51.4 m2,1986.0,8,yes,1,910.0
LS-101535,D05,47.354611,8.490609,3.0,88.0 m2,2020.0,5,no,1,2430.0
LS-100884,D05,47.357004,8.480683,2.5,57.8 m2,1911.0,2,no,1,1080.0
LS-100477,D05,47.362533,8.490748,4.0,72.6 m2,1960.0,0,yes,1,1065.0
LS-101329,D07,47.364444,8.45954,3.0,50.9 m2,1948.0,7,no,1,835.0
LS-101566,D02,47.378336,8.520423,2.0,61.7 m2,1925.0,0,yes,0,1345.0
LS-101342,D10,47.359063,8.541333,4.0,104.6 m2,1924.0,0,yes,1,2145.0
LS-100741,D07,47.3672,8.478641,2.5,74.7 m2,1957.0,1,yes,1,1435.0
LS-102813,D12,47.377394,8.557485,3.5,104.3 m2,1978.0,4,no,1,2070.0
LS-101340,D06,47.353596,8.522189,4.0,119.6 m2,,6,no,1,2205.0
LS-102665,D06,47.344151,8.513124,2.5,81.7 m2,1936.0,0,yes,1,1650.0
LS-100132,D09,47.356411,8.475638,3.0,74.0 m2,1999.0,1,yes,0,1015.0
LS-102818,D11,47.390889,8.485435,3.0,85.6 m2,,6,yes,1,1610.0
LS-102216,D09,47.35732,8.470187,2.5,68.9 m2,1991.0,6,yes,1,1100.0
LS-100981,D03,47.365907,8.531461,4.5,128.4 m2,1958.0,1,yes,0,3245.0
LS-101233,D09,47.354533,8.476776,2.5,45.3 m2,2022.0,1,no,1,1150.0
LS-102090,D02,47.377896,8.507089,3.5,129.6 m2,1920.0,8,yes,1,2630.0
LS-101628,D07,47.373739,8.475352,1.5,43.6 m2,1974.0,7,no,1,665.0
LS-102288,D06,47.347351,8.523053,2.5,63.7 m2,1930.0,3,no,1,895.0
LS-101756,D08,47.397894,8.490857,2.5,83.8 m2,1969.0,6,yes,1,1240.0
LS-102508,D03,47.361258,8.542194,3.5,81.5 m2,1893.0,6,yes,1,1945.0
LS-101149,D11,47.391478,8.495959,4.0,100.0 m2,1937.0,7,yes,1,1825.0
LS-102630,D08,47.408732,8.493202,2.5,61.5 m2,1963.0,5,yes,1,990.0
LS-102595,D06,47.342958,8.52944,1.5,32.1 m2,2020.0,0,yes,1,1025.0
LS-102564,D10,47.352582,8.522743,5.5,99.1 m2,1955.0,1,yes,1,2045.0
LS-100256,D09,47.353852,8.473363,4.5,121.0 m2,1891.0,-99,no,1,1470.0
LS-100633,D01,47.377754,8.54846,2.5,76.2 m2,1954.0,7,no,1,1715.0
LS-102445,D09,47.359921,8.462789,2.0,63.3 m2,1929.0,0,no,1,545.0
LS-100777,D01,47.370797,8.53486,3.0,88.6 m2,,5,yes,1,1835.0
LS-102405,D09,47.361071,8.476825,4.0,108.9 m2,1983.0,-99,no,1,1375.0
LS-100557,D05,47.361744,8.492339,3.5,86.5 m2,2021.0,0,no,0,1925.0
LS-102815,D05,47.355495,8.493321,5.0,100.3 m2,1926.0,8,no,1,1815.0
LS-101985,D11,47.371431,8.487317,5.5,171.9 m2,1937.0,0,no,0,2900.0
LS-100261,D08,47.405731,8.491853,3.5,77.8 m2,1999.0,6,yes,1,1240.0
LS-102447,D12,47.380816,8.55222,4.5,122.7 m2,2003.0,8,yes,1,2605.0
LS-102468,D08,47.402935,8.494201,2.0,38.2 m2,1898.0,4,yes,1,655.0
LS-101889,D05,47.364251,8.495196,3.5,78.9 m2,1994.0,5,no,1,1375.0
LS-102071,D11,47.384993,8.488944,3.0,79.0 sqm,2020.0,2,no,1,1920.0
LS-102464,D05,47.358031,8.487404,4.0,104.2 m2,1893.0,1,no,1,1725.0
LS-100208,D10,47.361959,8.515153,1.0,18.5 sqm,1890.0,-99,yes,0,450.0
LS-102708,D12,47.368995,8.541292,1.0,44.6 m2,1968.0,7,no,1,1365.0
LS-101913,D09,47.353984,8.466924,5.0,161.3 m2,2005.0,8,yes,1,1945.0
LS-101606,D06,47.337063,8.518372,3.0,77.2 m2,1891.0,0,no,0,1160.0
LS-101020,D03,47.359592,8.548168,4.5,120.3 m2,1954.0,7,yes,1,2900.0
LS-102707,D06,47.333133,8.518215,3.0,79.6 m2,2006.0,2,no,0,1355.0
LS-101403,D09,47.363672,8.472715,2.5,69.9 m2,1909.0,5,yes,1,1015.0
LS-102086,D08,47.407185,8.487577,3.5,111.6 m2,2020.0,2,no,0,1630.0
LS-100209,D09,47.357098,8.459666,1.5,42.2 m2,1899.0,4,no,0,515.0
LS-100153,D02,47.377055,8.539926,5.5,147.2 m2,,2,yes,1,3915.0
LS-102348,D05,47.348641,8.493018,4.5,123.1 m2,1914.0,1,yes,0,1980.0
LS-101590,D09,47.349416,8.478621,2.0,54.1 m2,1983.0,0,yes,0,760.0
LS-101147,D04,47.348732,8.554937,2.0,55.7 sqm,2023.0,0,yes,0,1690.0
LS-101967,D03,47.360659,8.531314,2.0,54.7 m2,1972.0,6,no,1,1395.0
LS-101633,D04,47.346265,8.571139,4.0,91.8 m2,1900.0,-99,yes,0,2095.0
LS-100597,D11,47.381867,8.486914,2.0,54.7 m2,1919.0,6,no,1,1035.0
LS-101931,D11,47.391389,8.501421,4.5,89.8 m2,1930.0,-99,no,1,1340.0
LS-101656,D08,47.411443,8.495266,2.0,54.8 m2,1971.0,7,yes,1,1125.0
LS-100680,D10,47.352609,8.540242,3.0,80.2 m2,1893.0,3,no,0,1290.0
LS-101565,D05,47.361248,8.494469,1.0,30.8 m2,1982.0,-99,yes,1,685.0
LS-101328,D08,47.395463,8.486614,5.0,98.6 m2,,1,no,1,1300.0
LS-101518,D06,47.342488,8.541741,3.0,94.8 m2,1980.0,1,yes,0,1785.0
LS-102160,D08,47.412859,8.50119,3.5,100.5 m2,1960.0,0,no,0,1400.0
LS-100221,D01,47.369411,8.550105,4.0,135.2 sqm,1934.0,3,yes,0,2665.0
LS-100225,D07,47.357235,8.468583,1.0,34.2 m2,1967.0,7,no,1,450.0
LS-102893,D03,47.357951,8.539163,3.5,88.2 m2,1997.0,7,no,1,2130.0
LS-101306,D10,47.338903,8.528867,4.5,130.4 m2,1962.0,6,no,1,2300.0
LS-101760,D03,47.362684,8.536384,1.5,38.1 m2,1922.0,4,yes,0,1075.0
LS-101360,D10,47.348068,8.549137,3.5,71.7 m2,1912.0,3,yes,1,1270.0
LS-102558,D02,47.379451,8.498993,3.0,75.3 m2,1935.0,2,no,1,1480.0
LS-102286,D06,47.348945,8.511851,2.5,79.9 m2,1976.0,1,yes,0,1420.0
LS-101492,D11,47.379347,8.488601,4.0,111.6 m2,1917.0,8,no,1,1720.0
LS-102235,D12,47.382364,8.545383,2.0,37.6 m2,1945.0,2,yes,1,615.0
LS-102248,D09,47.359996,8.468998,5.0,121.1 m2,1970.0,0,yes,1,1430.0
LS-102009,D02,47.373064,8.520115,2.0,68.0 m2,2018.0,0,yes,0,1960.0
LS-100205,D07,47.37782,8.471178,3.5,120.4 m2,2018.0,2,yes,1,2495.0
LS-101027,D02,47.379501,8.514615,3.5,82.1 m2,,2,yes,1,2360.0
LS-102759,D07,47.371721,8.483881,3.5,71.0 m2,1894.0,6,yes,1,1415.0
LS-102119,D07,47.366435,8.483161,1.0,31.2 m2,1955.0,7,no,1,615.0
LS-101046,D05,47.362869,8.482809,1.0,38.6 m2,1992.0,1,no,1,545.0
LS-100693,D08,47.408753,8.504153,3.5,73.3 m2,1973.0,0,yes,1,895.0
LS-102408,D01,47.37776,8.540885,4.5,133.7 m2,1943.0,3,yes,0,2370.0
LS-102372,D09,47.359605,8.477045,5.0,108.6 m2,1915.0,0,yes,1,1445.0
LS-101186,D05,47.364789,8.475257,3.5,103.8 m2,1972.0,3,no,1,1495.0
LS-101369,D02,47.379067,8.508051,3.5,68.8 m2,1921.0,1,no,0,1215.0
LS-101907,D04,47.347776,8.567953,4.0,68.7 m2,1974.0,4,no,1,1825.0
LS-100016,D09,47.356817,8.477723,1.0,32.8 m2,1990.0,1,yes,0,450.0
LS-102783,D07,47.365448,8.484795,3.0,77.7 m2,1996.0,5,yes,1,1385.0
LS-101676,D12,47.370437,8.551288,3.0,96.2 m2,1982.0,3,yes,1,2355.0
LS-101184,D11,47.38497,8.482124,3.0,80.0 m2,1984.0,-99,yes,1,1645.0
LS-100656,D09,47.365387,8.474672,2.5,72.8 m2,1959.0,0,yes,1,830.0
LS-101571,D01,47.366217,8.535552,3.5,86.7 m2,1938.0,4,yes,1,1935.0
LS-101737,D08,47.402446,8.481361,3.0,65.5 m2,2016.0,7,no,1,1360.0
LS-101419,D04,47.347473,8.566184,3.0,90.1 m2,2008.0,-99,yes,1,2360.0
LS-100399,D01,47.368372,8.542674,2.5,65.4 m2,1926.0,4,no,1,1430.0
LS-100618,D12,47.383504,8.560544,4.5,120.5 m2,1891.0,3,yes,0,2000.0
LS-100508,D07,47.37581,8.460545,4.0,103.7 m2,1931.0,2,yes,1,1300.0
LS-100867,D09,47.349364,8.473493,5.0,126.2 m2,2000.0,0,no,0,1250.0
LS-100886,D02,47.375114,8.509569,2.5,74.7 m2,1921.0,6,yes,1,1750.0
LS-102110,D11,47.377101,8.509338,1.0,32.5 m2,1911.0,4,no,1,910.0
LS-100599,D03,47.366255,8.53984,5.5,99.7 m2,2018.0,8,yes,1,3410.0
LS-102166,D01,47.37559,8.533825,3.5,107.2 m2,,1,yes,0,2095.0
LS-100457,D02,47.372782,8.518251,5.5,118.8 m2,1983.0,7,yes,1,2600.0
LS-101117,D05,47.356171,8.490326,3.5,102.9 m2,2017.0,5,no,1,2365.0
LS-100870,D09,47.362209,8.481567,5.0,86.5 m2,1958.0,5,yes,1,1235.0
LS-100790,D12,47.38362,8.540441,4.0,102.2 m2,1940.0,6,no,1,1660.0
LS-100954,D03,47.355911,8.527912,4.0,108.3 m2,1925.0,3,yes,0,2415.0
LS-100650,D04,47.356845,8.571216,2.5,43.3 m2,,4,yes,0,1575.0
LS-100733,D02,47.373149,8.508767,5.0,136.3 m2,2022.0,8,no,1,3210.0
LS-102856,D12,47.380576,8.545469,3.5,95.2 m2,2016.0,6,no,1,2465.0
LS-100379,D02,47.377352,8.505495,3.5,76.1 m2,1915.0,8,no,1,1580.0
LS-102872,D09,47.359291,8.474274,4.5,120.3 m2,1970.0,8,yes,1,1330.0
LS-100956,D08,47.40615,8.490566,5.0,140.8 m2,1949.0,1,no,0,1780.0
LS-100171,D08,47.397157,8.49663,2.0,62.8 m2,1982.0,-99,no,1,1005.0
LS-101944,D05,47.369296,8.503602,3.0,97.5 m2,1938.0,4,yes,0,2070.0
LS-100659,D07,47.365687,8.476735,4.5,105.0 m2,,5,no,1,1720000.0
LS-102120,D06,47.356846,8.528785,1.5,56.8 m2,1933.0,0,no,1,1285.0
LS-101094,D04,47.338646,8.560163,1.0,45.1 m2,,2,yes,1,940.0
LS-102716,D03,47.361334,8.531447,5.5,109.4 m2,2023.0,6,no,1,3050.0
LS-100642,D08,47.400731,8.495773,3.0,69.6 m2,1981.0,5,yes,1,940.0
LS-100168,D12,47.373916,8.552676,2.0,47.8 m2,1913.0,6,yes,1,1490.0
LS-101517,D01,47.367103,8.547008,1.5,41.4 m2,,8,no,1,735.0
LS-101800,D05,47.356302,8.494901,5.0,97.4 m2,1939.0,8,no,1,2010.0
LS-102696,D01,47.363591,8.535454,4.0,106.1 m2,1984.0,0,yes,1,1990.0
LS-101917,D12,47.373443,8.557941,4.5,141.8 m2,1936.0,4,yes,1,2815.0
LS-100272,D05,47.365536,8.493036,3.0,96.6 m2,1954.0,7,no,1,1740.0
LS-101215,D09,47.358653,8.463326,5.0,164.6 m2,1973.0,8,yes,1,2105.0
LS-101118,D05,47.361009,8.498211,3.0,87.3 m2,1962.0,5,no,1,1425.0
LS-102513,D08,47.400807,8.508985,1.5,47.7 m2,1954.0,5,yes,1,835.0
LS-101066,D10,47.35624,8.513606,4.0,82.1 m2,1897.0,6,yes,1,1670.0
LS-102104,D10,47.354269,8.532648,4.5,109.8 m2,1902.0,0,no,0,1630.0
LS-102276,D10,47.352684,8.536638,4.0,76.2 sqm,1971.0,7,no,1,1445.0
LS-102345,D05,47.352729,8.49587,3.5,94.8 m2,1946.0,8,no,1,1590.0
LS-101912,D07,47.37267,8.46955,3.0,63.4 m2,1983.0,4,yes,0,990.0
LS-100038,D03,47.361934,8.53198,4.0,121.6 m2,1981.0,8,yes,1,3010.0
LS-100306,D09,47.353243,8.456056,2.0,58.3 m2,1924.0,5,no,1,775.0
LS-100006,D08,47.410563,8.50734,4.0,119.3 m2,2016.0,8,yes,1,2420.0
LS-100781,D06,47.349705,8.529231,3.5,123.6 m2,1900.0,4,no,0,2525.0
LS-101190,D02,47.368826,8.492572,2.0,50.2 m2,1956.0,7,no,1,1115.0
LS-100534,D08,47.404439,8.488098,3.5,118.9 m2,1964.0,2,no,0,1405.0
LS-100583,D12,47.390922,8.556476,4.0,112.3 m2,2004.0,7,no,1,1975.0
LS-102424,D09,47.36459,8.468559,4.5,105.8 m2,1985.0,7,yes,1,1565.0
LS-102976,D08,47.398915,8.48733,4.0,111.8 m2,,2,no,0,1445.0
LS-102566,D02,47.379133,8.50701,4.5,108.0 m2,2003.0,3,no,1,2015.0
LS-102782,D02,47.374674,8.493934,2.5,79.5 m2,1969.0,4,yes,1,1500.0
LS-102241,D08,47.394176,8.495571,2.0,68.6 m2,1922.0,4,yes,0,1290.0
LS-100316,D02,47.381876,8.497618,5.5,174.3 m2,1891.0,0,no,0,2810.0
LS-101794,D06,47.333141,8.515072,4.5,109.0 m2,1915.0,2,yes,1,1755.0
LS-100271,D08,47.404163,8.490567,4.0,101.2 m2,1929.0,5,no,1,1250.0
LS-100548,D06,47.348382,8.520252,3.0,52.4 m2,1931.0,6,no,1,935.0
LS-101692,D12,47.377389,8.553431,4.5,119.1 m2,2020.0,6,yes,1,3030.0
LS-101719,D10,47.355151,8.532346,4.5,116.2 m2,1928.0,4,yes,0,2140.0
LS-102792,D10,47.351245,8.541026,4.0,110.5 m2,,0,yes,0,2075.0
LS-102802,D07,47.373205,8.475411,3.0,93.7 m2,,5,no,1,1600.0
LS-100598,D10,47.360725,8.535986,3.0,67.6 m2,2010.0,-99,yes,0,1365.0
LS-101689,D11,47.3852,8.492002,2.0,48.0 m2,2019.0,1,yes,0,1355.0
LS-100894,D07,47.368419,8.468696,2.0,56.2 m2,,-99,no,1,690.0
LS-102644,D06,47.351298,8.522376,3.0,78.1 m2,2004.0,3,no,1,1245.0
LS-101775,D01,47.366269,8.547805,5.0,121.3 m2,1978.0,2,yes,1,2430.0
LS-100570,D02,47.369163,8.518037,1.0,23.8 m2,2023.0,0,yes,1,1200.0
LS-101999,D12,47.384292,8.538257,2.5,86.9 m2,1958.0,3,no,0,1680.0
LS-102122,D10,47.361251,8.516029,4.5,123.2 m2,2021.0,4,yes,0,2755.0
LS-100061,D05,47.366218,8.497358,2.5,49.3 m2,1944.0,1,yes,0,1050.0
LS-101247,D01,47.371368,8.551866,2.0,57.4 m2,1981.0,7,no,1,1145.0
LS-100514,D06,47.346622,8.517105,4.0,115.1 m2,1967.0,3,yes,0,2205.0
