Offer_Id;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission
6964591;OPEL Astra Sports Tourer 1.6 CDTi ecoF Excellence Autom (Kombi);CHF 17'900.–;136 PS;11.2017;26'000 km;Diesel;Automat sequentiell
7467676;MERCEDES-BENZ B 200 (Kompaktvan / Minivan);CHF 13'900.–;156 PS;3.2012;58'500 km;Benzin;Schaltgetriebe manuell
7406899;MERCEDES-BENZ SL 350 (Cabriolet);CHF 32'300.–;200 PS;9.1972;245'000 km;Benzin;Automatik-Getriebe
7405154;BMW 120i Cabrio (Cabriolet);CHF 6'999.–;170 PS;5.2008;169'000 km;Benzin;Schaltgetriebe manuell
7171362;BMW 120i Cabrio (Cabriolet);CHF 9'500.–;170 PS;2.2009;105'000 km;Benzin;Schaltgetriebe manuell
7455688;MERCEDES-BENZ S 65 AMG L Automatic (Limousine);CHF 29'900.–;612 PS;9.2006;145'000 km;Benzin;Automat sequentiell
7448908;BMW 550i xDrive Steptronic (Limousine);CHF 23'900.–;470 PS;7.2012;111'000 km;Benzin;Automat sequentiell
6547353;BMW 550i xDrive Steptronic (Limousine);CHF 24'900.–;450 PS;3.2014;111'000 km;Benzin;Automat sequentiell
7408714;BMW 225i xDrive Active Tourer Sport Line Steptronic (Kompaktvan / Minivan);CHF 33'900.–;231 PS;11.2018;26'000 km;Benzin;Automat sequentiell
7348821;MINI Countryman John Cooper Works ALL4 Steptronic (SUV / Geländewagen);CHF 37'000.–;231 PS;8.2017;28'000 km;Benzin;Automat sequentiell
6780734;CHEVROLET CAMARO RS (Cabriolet);CHF 12'500.–;300 PS;9.1992;103'000 km;Benzin;Automatik-Getriebe
7380804;OPEL Adam 1.4 ecoFLEX GLAM Easytronic (Kleinwagen);CHF 8'900.–;87 PS;6.2015;87'000 km;Benzin;Automatisiertes Schaltgetriebe
6453935;MERCEDES-BENZ Viano 2.2 CDI Blue Eff. Ambiente Ed. 4Matic A (Kombi);CHF 24'900.–;163 PS;12.2012;98'500 km;Diesel;Automat
7403056;MERCEDES-BENZ Viano 2.2 CDI Blue Efficiency Ambiente Edition A (Limousine);CHF 18'000.–;163 PS;10.2012;138'382 km;Diesel;Automat
7442762;RENAULT Twingo 1.2 Authentique (Kleinwagen);CHF 2'600.–;59 PS;12.2008;87'000 km;Benzin;Schaltgetriebe manuell
7453558;HYUNDAI Kona 1.6 T-GDi Amplia 4WD DCT (SUV / Geländewagen);CHF 29'700.–;177 PS;11.2019;1'800 km;Benzin;Automatisiertes Schaltgetriebe
7096108;PORSCHE 911 Carrera 4 GTS PDK (Coupé);CHF 79'900.–;408 PS;11.2012;29'500 km;Benzin;Automatisiertes Schaltgetriebe
7373883;PORSCHE 911 Carrera 4 PDK (Coupé);CHF 57'000.–;345 PS;10.2009;72'000 km;Benzin;Automatisiertes Schaltgetriebe
7438268;DODGE Challenger SRT 392 SHAKER (Coupé);CHF 43'500.–;492 PS;6.2015;43'000 km;Benzin;Automatik-Getriebe
7083574;MERCEDES-BENZ C 180 CDI (Limousine);CHF 14'500.–;120 PS;11.2011;84'000 km;Diesel;Schaltgetriebe manuell
7408457;VW Touran 1.4 TSI Comfortline (Kompaktvan / Minivan);CHF 7'850.–;140 PS;10.201;148'000 km;Benzin;Schaltgetriebe manuell
6351693;AUDI A5 Sportback 2.0 TDI multitronic (Limousine);CHF 22'900.–;170 PS;6.2013;93'000 km;Benzin;Automat stufenlos, sequentiell
7427632;AUDI A5 Sportback 2.0 TDI quattro (Limousine);CHF 14'300.–;177 PS;10.2013;140'000 km;Diesel;Schaltgetriebe manuell
6211113;VW Phaeton 3.0 TDi V6 4Motion Tiptronic (Limousine);CHF 29'900.–;240 PS;7.2014;77'000 km;Diesel;Automat sequentiell
7134695;ALFA ROMEO Giulietta 1.4 MultiAir Distinctive (Limousine);CHF 7'500.–;170 PS;7.201;111'317 km;Benzin;Schaltgetriebe manuell
7444151;JAGUAR E Serie 1 2+2 (Coupé);CHF 84'900.–;261 PS;1.1966;81'944 km;Benzin;Schaltgetriebe manuell
6776992;JAGUAR E Serie 3 V12 Cabriolet (Cabriolet);CHF 154'000.–;276 PS;3.1972;30'000 km;Benzin;Schaltgetriebe
7394354;FIAT 500 1.4 16V Turbo Abarth (Kleinwagen);CHF 9'000.–;135 PS;11.2008;61'000 km;Benzin;Schaltgetriebe manuell
7348703;FIAT 500 1.4 16V Turbo Abarth (Kleinwagen);CHF 8'900.–;135 PS;12.2008;92'000 km;Benzin;Schaltgetriebe manuell
7447980;ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde TCT (Limousine);CHF 17'500.–;241 PS;11.2014;56'600 km;Benzin;Automatisiertes Schaltgetriebe
7444246;AUDI A3 Sportback 1.8 TFSI Style quattro (Limousine);CHF 10'500.–;160 PS;10.2011;127'800 km;Benzin;Schaltgetriebe manuell
7467181;LAND ROVER Range Rover Evoque 2.0 TD4 HSE AT9 (SUV / Geländewagen);CHF 32'500.–;150 PS;5.2015;66'000 km;Diesel;Automat sequentiell
7096851;LAND ROVER Defender 90 2.2 TD4 Station Wagon SE (SUV / Geländewagen);CHF 43'000.–;122 PS;10.2015;45'764 km;Diesel;Schaltgetriebe manuell
7243862;LAND ROVER Defender 90 2.4 Td4 RAW Station Wagon (Kombi);CHF 28'500.–;122 PS;4.2011;118'000 km;Diesel;Schaltgetriebe manuell
7388094;LAND ROVER Defender 90 CSW 2.5 Td5 (SUV / Geländewagen);CHF 19'000.–;122 PS;8.2001;193'000 km;Diesel;Schaltgetriebe manuell
7396673;DACIA Duster dCi 110 Prestige 4x4 (SUV / Geländewagen);CHF 15'000.–;110 PS;2.2018;47'220 km;Diesel;Schaltgetriebe manuell
7348096;BMW 440i Gran Coupé xDrive M Sport Steptronic (Coupé);CHF 42'800.–;326 PS;2.2017;19'999 km;Benzin;Automat sequentiell
7316038;BMW 440i Gran Coupé xDrive M Sport Steptronic (Limousine);CHF 50'000.–;326 PS;10.2018;33'647 km;Benzin;Automat sequentiell
7339119;MITSUBISHI ASX 1.8 DID Invite 4WD (SUV / Geländewagen);CHF 12'800.–;150 PS;2.2015;72'000 km;Diesel;Schaltgetriebe manuell
7273101;MERCEDES-BENZ B 250 AMG Line 4Matic 7G-DCT (Kompaktvan / Minivan);CHF 29'400.–;211 PS;12.2016;23'000 km;Benzin;Automatisiertes Schaltgetriebe
7192437;RENAULT Koleos 2.0 dCi Initiale Paris 4x4 Xtronic CVT (SUV / Geländewagen);CHF 32'999.–;177 PS;6.2018;39'500 km;Diesel;Automat stufenlos, sequentiell
7299667;PEUGEOT 307 CC 2.0 16V Platinum Edition (Cabriolet);CHF 5'000.–;140 PS;6.2006;103'000 km;Benzin;Schaltgetriebe manuell
7331268;DODGE Durango R/T Monkey Brass V8, 4x4, 7 Plätzer (SUV / Geländewagen);CHF 45'000.–;365 PS;2.2018;33'000 km;Benzin;Automatik-Getriebe
7428161;MERCEDES-BENZ ML 250 BlueTEC Edition 4Matic 7G-Tronic (SUV / Geländewagen);CHF 14'900.–;204 PS;7.2012;168'000 km;Diesel;Automat sequentiell
7447908;MERCEDES-BENZ CLA 200 Urban 7G-DCT (Limousine);CHF 22'000.–;156 PS;9.2014;94'000 km;Benzin;Automatisiertes Schaltgetriebe
7195235;BMW 325xi (Limousine);CHF 7'600.–;218 PS;1.2006;144'000 km;Benzin;Automat
7411517;BMW 325xi Coupé (Coupé);CHF 12'300.–;218 PS;7.2007;94'260 km;Benzin;Automat
7096448;PORSCHE MACAN GTS (Kombi);CHF 72'500.–;362 PS;10.2016;40'000 km;Benzin;Automatisiertes Schaltgetriebe
7458406;PORSCHE Macan GTS PDK (SUV / Geländewagen);CHF 62'000.–;360 PS;11.2017;65'000 km;Benzin;Automatisiertes Schaltgetriebe
7451969;PORSCHE Macan GTS PDK (SUV / Geländewagen);CHF 75'500.–;360 PS;11.2017;21'000 km;Benzin;Automatisiertes Schaltgetriebe
4617813;MG TC (Cabriolet);CHF 40'000.–;54 PS;1.1946;12'600 km;Benzin;Schaltgetriebe manuell
7367709;AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Limousine);CHF 13'500.–;310 PS;9.201;151'000 km;Benzin;Automatisiertes Schaltgetriebe
7351820;AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Kombi);CHF 28'900.–;301 PS;3.2015;60'000 km;Benzin;Automatisiertes Schaltgetriebe
7412616;DAEWOO Lanos 1300 SE Plus (Limousine);CHF 1'900.–;75 PS;12.2001;54'000 km;Benzin;Schaltgetriebe manuell
7408634;PORSCHE 911 GT3 (Coupé);CHF 63'000.–;381 PS;5.2003;94'000 km;Benzin;Schaltgetriebe manuell
7390045;PORSCHE 911 GT3 (Coupé);CHF 59'000.–;381 PS;5.2003;70'000 km;Benzin;Schaltgetriebe manuell
7371909;PORSCHE 911 GT3 (Coupé);CHF 62'499.–;360 PS;3.2;65'188 km;Benzin;Schaltgetriebe manuell
7095967;SKODA Fabia 1.2 TDI Greenline (Kombi);CHF 8'000.–;75 PS;6.2013;66'400 km;Diesel;Schaltgetriebe manuell
7411814;VOLVO V40 D3 Momentum Geartronic (Limousine);CHF 19'850.–;150 PS;7.2017;34'000 km;Diesel;Automat sequentiell
7365131;OPEL Corsa 1.4 TP Enjoy (Kleinwagen);CHF 4'600.–;90 PS;6.2007;55'054 km;Benzin;Schaltgetriebe manuell
7234416;MAZDA CX-3 1.5 D Revolution AWD Skyactiv Drive (SUV / Geländewagen);CHF 18'999.–;105 PS;3.2016;31'000 km;Diesel;Automat sequentiell
7367551;MAZDA CX-3 1.5 D Revolution FWD (SUV / Geländewagen);CHF 17'000.–;105 PS;7.2015;54'299 km;Diesel;Schaltgetriebe manuell
7408919;BMW Z4 M Roadster (Cabriolet);CHF 28'900.–;343 PS;5.2007;130'000 km;Benzin;Schaltgetriebe manuell
7395938;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 41'900.–;310 PS;6.2018;67'700 km;Benzin;Automatisiertes Schaltgetriebe
7386829;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 34'400.–;301 PS;12.2015;43'000 km;Benzin;Automatisiertes Schaltgetriebe
7378481;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 24'900.–;301 PS;3.2015;74'500 km;Benzin;Automatisiertes Schaltgetriebe
7377548;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 17'900.–;370 PS;7.2012;170'000 km;Benzin;Automatisiertes Schaltgetriebe
7408823;AUDI Q5 SQ5 TDI quattro tiptronic (SUV / Geländewagen);CHF 83'900.–;347 PS;7.2019;13'000 km;Diesel;Automat sequentiell
7411767;VW Golf 1.4 TSI Highline DSG (Limousine);CHF 6'600.–;122 PS;2.2011;206'000 km;Benzin;Automatisiertes Schaltgetriebe
7305819;VW Golf 1.4 TSI Highline DSG (Limousine);CHF 10'800.–;160 PS;6.2012;108'950 km;Benzin;Automatisiertes Schaltgetriebe
7211474;VW Golf 1.4 TSI Highline DSG (Limousine);CHF 7'900.–;122 PS;6.201;130'000 km;Benzin;Automatisiertes Schaltgetriebe
6087035;JAGUAR XF 3.0d S V6 Luxury (Limousine);CHF 32'000.–;275 PS;10.2012;2'000 km;Diesel;Automat sequentiell
7355488;JAGUAR XF 3.0d S V6 Premium Luxury (Limousine);CHF 9'900.–;275 PS;9.2009;175'000 km;Diesel;Automat sequentiell
7449250;AUDI A5 Sportback 2.0 TDI multitronic (Limousine);CHF 19'500.–;177 PS;2.2012;153'000 km;Diesel;Automat stufenlos, sequentiell
7453373;PEUGEOT 508 SW 1.6 THP Allure Automatic (Kombi);CHF 19'900.–;165 PS;12.2016;51'000 km;Benzin;Automat sequentiell
7477216;PEUGEOT 308 1.6 e-HDI Allure (Limousine);CHF 12'000.–;116 PS;11.2013;58'000 km;Diesel;Schaltgetriebe manuell
7172852;OPEL Zafira Tourer 1.4i 16V Cosmo (Kompaktvan / Minivan);CHF 10'500.–;140 PS;8.2012;94'500 km;Benzin;Schaltgetriebe manuell
7461589;OPEL Zafira Tourer 1.4i 16V Turbo Automatic (Kompaktvan / Minivan);CHF 10'800.–;140 PS;5.2012;96'900 km;Benzin;Automat sequentiell
6886066;AUDI A7 Sportback 3.0 TDI quattro S-tronic (Limousine);CHF 37'999.–;218 PS;11.2016;57'000 km;Diesel;Automatisiertes Schaltgetriebe
6342423;AUDI A7 Sportback 3.0 TDI quattro S-tronic (Limousine);CHF 26'000.–;204 PS;5.2012;73'000 km;Diesel;Automatisiertes Schaltgetriebe
7293103;SKODA SUPERB 2.0 TDi L&K DSG (Limousine);CHF 29'990.–;190 PS;2.2019;21'500 km;Diesel;Automatik-Getriebe
7428362;FORD Focus 2.0 SCTi ST2 (Limousine);CHF 22'499.–;250 PS;2.2016;56'163 km;Benzin;Schaltgetriebe manuell
4758489;VW Touareg 4.2 TDI Tiptronic (SUV / Geländewagen);CHF 38'900.–;340 PS;5.2012;110'000 km;Diesel;Automat sequentiell
7474518;BMW M3 Cabriolet (Cabriolet);CHF 25'500.–;343 PS;10.2004;110'000 km;Benzin;Automatisiertes Schaltgetriebe
7448679;BMW M3 Cabriolet (Cabriolet);CHF 33'900.–;343 PS;3.2004;104'140 km;Benzin;Automatisiertes Schaltgetriebe
7347673;BMW M3 Cabriolet (Cabriolet);CHF 22'450.–;343 PS;3.2002;181'968 km;Benzin;Automatisiertes Schaltgetriebe
7387104;LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen);CHF 44'900.–;122 PS;7.2006;102'500 km;Diesel;Schaltgetriebe manuell
7302509;LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen);CHF 50'000.–;122 PS;9.2002;220'000 km;Diesel;Schaltgetriebe manuell
7204172;LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen);CHF 52'000.–;200 PS;1.1999;230'000 km;Diesel;Schaltgetriebe manuell
6577773;LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen);CHF 40'500.–;200 PS;9.2003;149'100 km;Diesel;Schaltgetriebe manuell
7412960;LAND ROVER DEFENDER 110 Td4 2.2 Hard Top (SUV / Geländewagen);CHF 49'500.–;120 PS;10.2013;104'600 km;Diesel;Schaltgetriebe manuell
7239252;BMW X5 xDrive 50i Steptronic (SUV / Geländewagen);CHF 38'800.–;450 PS;3.2014;67'400 km;Benzin;Automat sequentiell
7476222;OPEL Astra GTC 1.6i 16V TP Enjoy (Limousine);CHF 1'190.–;105 PS;11.2006;176'000 km;Benzin;Schaltgetriebe manuell
7386915;LAND ROVER Range Rover Sport 3.0 TDV6 SE Automatic (SUV / Geländewagen);CHF 59'000.–;258 PS;9.2017;28'100 km;Diesel;Automat sequentiell
7357067;AUDI RS6 Avant 4.0 TFSI V8 quattro Tiptronic (Kombi);CHF 54'000.–;720 PS;12.2013;95'600 km;Benzin;Automat sequentiell
7453825;SUBARU Impreza 2.0R Swiss Automatic (Limousine);CHF 8'499.–;150 PS;8.2011;69'500 km;Benzin;Automat
6909036;FERRARI Testarossa (Coupé);CHF 125'000.–;380 PS;8.1987;55'500 km;Benzin;Schaltgetriebe manuell
7357111;SUBARU Impreza 2.0 Swiss AWD Lineartronic (Kombi);CHF 28'000.–;156 PS;4.2019;100 km;Benzin;Automat stufenlos, sequentiell
7387087;BMW 730d L (Limousine);CHF 25'900.–;258 PS;2.2013;164'000 km;Diesel;Automat sequentiell
7381689;BMW i3 (94Ah) (Kleinwagen);CHF 28'700.–;170 PS;11.2017;9'000 km;Elektro;Automatisiertes Schaltgetriebe
7471067;FIAT 595C 1.4 16V Turbo Abarth Competizione (Cabriolet);CHF 14'500.–;180 PS;5.2015;64'000 km;Benzin;Schaltgetriebe manuell
7020075;VW T3 2.1 (Kompaktvan / Minivan);CHF 20'900.–;88 PS;7.1987;137'000 km;Benzin;Schaltgetriebe manuell
7288842;VW T3 2.1 Caravelle GL (Bus);CHF 15'000.–;88 PS;3.199;145'000 km;Benzin;Schaltgetriebe manuell
7116713;BMW M140i xDrive Swiss Performance Edition Steptronic (Limousine);CHF 44'500.–;340 PS;9.2019;6'000 km;Benzin;Automat sequentiell
7394609;BMW M2 (Coupé);CHF 51'000.–;370 PS;3.2018;33'997 km;Benzin;Schaltgetriebe manuell
7352068;BMW M2 (Coupé);CHF 43'499.–;370 PS;11.2017;24'800 km;Benzin;Schaltgetriebe manuell
7172134;BMW M2 (Coupé);CHF 50'900.–;370 PS;2.2018;6'000 km;Benzin;Schaltgetriebe manuell
7348072;SUZUKI Grand Vitara 2.0 16V Top Limited Edition (SUV / Geländewagen);CHF 8'500.–;140 PS;6.201;152'400 km;Benzin;Schaltgetriebe manuell
7452507;LAND ROVER Range Rover Sport 2.7 Td6 SE Automatic (SUV / Geländewagen);CHF 9'999.–;190 PS;10.2006;245'000 km;Diesel;Automat sequentiell
7351253;VW Tiguan 2.0 TDI BlueMotion Value 4x2 (SUV / Geländewagen);CHF 8'500.–;140 PS;1.2011;120'000 km;Diesel;Schaltgetriebe manuell
7280045;MAZDA CX-9 3.7 V6 Exclusive Automatic (SUV / Geländewagen);CHF 12'500.–;277 PS;6.201;98'000 km;Benzin;Automat sequentiell
7475745;NISSAN NP300 PICKUP (Pick-up);CHF 9'990.–;133 PS;1.2009;140'900 km;Diesel;Schaltgetriebe
7326469;NISSAN NV200 1.5 dCi 110 Evalia Tekna (Kombi);CHF 22'900.–;110 PS;6.2018;13'700 km;Diesel;Schaltgetriebe manuell
7470523;MERCEDES-BENZ GLE Coupé 63 S AMG 4Matic Speedshift (SUV / Geländewagen);CHF 89'500.–;585 PS;3.2017;59'400 km;Benzin;Automatisiertes Schaltgetriebe
7302812;AUDI A3 Sportback 1.8 TFSI Ambition S-tronic (Limousine);CHF 7'400.–;160 PS;2.2009;138'000 km;Benzin;Automatisiertes Schaltgetriebe
7436577;VW Sharan 2.0 TDI BMT Trendline 4Motion (Kompaktvan / Minivan);CHF 30'000.–;150 PS;6.2018;25'530 km;Diesel;Schaltgetriebe manuell
7421892;RENAULT Clio 1.5 dCi Expression (Kleinwagen);CHF 9'200.–;90 PS;1.2016;43'000 km;Diesel;Schaltgetriebe manuell
7234372;RENAULT Clio 1.5 dCi Expression (Kleinwagen);CHF 9'000.–;90 PS;8.2015;42'800 km;Diesel;Schaltgetriebe manuell
6520070;BMW 528i Touring xDrive M-Platinum Steptronic (Kombi);CHF 38'900.–;245 PS;6.2016;43'000 km;Benzin;Automat sequentiell
7348071;BMW 528i Touring xDrive Steptronic (Kombi);CHF 26'900.–;245 PS;5.2014;77'000 km;Benzin;Automat sequentiell
7418491;SMART fortwo pure mhd softouch (Kleinwagen);CHF 5'300.–;71 PS;8.2013;42'000 km;Benzin;Automatisiertes Schaltgetriebe
7430571;AUDI Q3 2.0 TDI quattro (SUV / Geländewagen);CHF 23'900.–;184 PS;4.2017;87'000 km;Diesel;Schaltgetriebe manuell
7339256;AUDI Q3 2.0 TDI quattro (SUV / Geländewagen);CHF 25'900.–;184 PS;12.2015;54'000 km;Diesel;Schaltgetriebe manuell
7308356;AUDI Q3 2.0 TDI quattro (SUV / Geländewagen);CHF 16'250.–;150 PS;7.2015;68'000 km;Diesel;Schaltgetriebe manuell
7468829;VOLVO V50 2.4 Geartronic (Kombi);CHF 6'200.–;140 PS;5.2008;128'000 km;Benzin;Automat sequentiell
7404206;FERRARI California 4.3 V8 (Cabriolet);CHF 102'000.–;490 PS;12.2013;40'696 km;Benzin;Automatisiertes Schaltgetriebe
7476159;AUDI R8 Coupé 4.2 (Coupé);CHF 69'690.–;420 PS;4.201;63'000 km;Benzin;Schaltgetriebe manuell
7224940;RENAULT Talisman Grandtour 1.6 TCe Intens EDC (Kombi);CHF 24'900.–;200 PS;7.2016;13'400 km;Benzin;Automatisiertes Schaltgetriebe
7404819;TOYOTA Auris Touring Sports 1.8 HSD Premium e-CVT (Kombi);CHF 21'500.–;136 PS;8.2018;43'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos
7356976;TOYOTA Auris Touring Sports 1.8 HSD Premium e-CVT (Kombi);CHF 18'000.–;136 PS;3.2017;60'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos
7411684;HONDA Accord Coupé V6 3.0i VTEC (Coupé);CHF 3'900.–;200 PS;7.1998;143'000 km;Benzin;Automat
6868751;PORSCHE Panamera 4S 4.8 PDK (Limousine);CHF 29'900.–;400 PS;4.201;152'000 km;Benzin;Automatisiertes Schaltgetriebe
7427258;MG MGA Coupé (Coupé);CHF 41'000.–;79 PS;1.196;31'000 km;Benzin;Hinterradantrieb
7417171;MINI Countryman Cooper S FWD Steptronic (SUV / Geländewagen);CHF 14'000.–;184 PS;2.2011;72'000 km;Benzin;Automat sequentiell
6310436;ALFA ROMEO Giulietta 2.0 JTDM Distinctive (Limousine);CHF 11'900.–;150 PS;6.2015;74'000 km;Diesel;Schaltgetriebe manuell
7388452;FORD Galaxy 2.0 TDCi Ghia (Kompaktvan / Minivan);CHF 11'900.–;140 PS;12.201;105'000 km;Diesel;Schaltgetriebe manuell
6298671;MERCEDES-BENZ E 220 d 4Matic 9G-Tronic (Kombi);CHF 39'999.–;194 PS;2.2018;28'000 km;Diesel;Automat sequentiell
7199494;MERCEDES-BENZ E 220 d 9G-Tronic (Limousine);CHF 35'500.–;194 PS;9.2017;66'000 km;Diesel;Automat sequentiell
7166289;HYUNDAI Tucson 2.0 CRDI 4WD Automatic (SUV / Geländewagen);CHF 23'000.–;185 PS;2.2016;53'600 km;Diesel;Automat sequentiell
7466947;MINI Cooper S Cabriolet (Cabriolet);CHF 10'500.–;170 PS;8.2006;74'500 km;Benzin;Automat
7476931;BMW 420i Gran Coupé xDrive Luxury Line (Limousine);CHF 23'900.–;184 PS;4.2016;39'000 km;Benzin;Schaltgetriebe manuell
7398004;HONDA Civic 2.0 i-VTEC Type R GT (Limousine);CHF 31'500.–;350 PS;6.2017;35'000 km;Benzin;Schaltgetriebe manuell
7452351;SEAT Alhambra 2.0 TSI FR Line DSG (Kompaktvan / Minivan);CHF 30'500.–;220 PS;11.2016;49'500 km;Benzin;Automatisiertes Schaltgetriebe
7421318;SEAT Alhambra 2.0 TSI FR Line DSG (Kompaktvan / Minivan);CHF 36'900.–;220 PS;3.2018;31'700 km;Benzin;Automatisiertes Schaltgetriebe
7399182;BMW 530d xDrive Touring Steptronic (Kombi);CHF 14'900.–;258 PS;11.2011;190'100 km;Diesel;Automat sequentiell
7400963;SKODA Fabia 1.2 TSI Swiss Edition (Kombi);CHF 14'000.–;110 PS;2.2017;43'000 km;Benzin;Schaltgetriebe manuell
7468192;VW Amarok 2.0 BiTDI Trendline 4Motion (Pick-up);CHF 33'000.–;180 PS;5.2015;90'000 km;Diesel;Schaltgetriebe manuell
7428830;AUDI TT Coupé 1.8 TFSI (Coupé);CHF 15'900.–;160 PS;3.2012;60'000 km;Benzin;Schaltgetriebe manuell
7428678;AUDI TT Coupé 2.0 TDI quattro (Coupé);CHF 13'500.–;170 PS;10.2013;135'000 km;Diesel;Schaltgetriebe manuell
7176571;PORSCHE Boxster S 3.2 (Cabriolet);CHF 12'990.–;252 PS;3.2001;156'000 km;Benzin;Schaltgetriebe manuell
6612462;PORSCHE Boxster S 3.2 (Cabriolet);CHF 21'790.–;280 PS;2.2005;63'000 km;Benzin;Schaltgetriebe manuell
7340993;MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 9G-Tronic (Limousine);CHF 41'900.–;204 PS;4.2017;50'000 km;Diesel;Automat sequentiell
7448938;MERCEDES-BENZ C 250 BlueTEC AMG Line 7G-Tronic (Kombi);CHF 26'900.–;204 PS;11.2015;46'800 km;Diesel;Automat sequentiell
7413747;MERCEDES-BENZ C 250 BlueTEC AMG Line 7G-Tronic (Limousine);CHF 23'500.–;204 PS;9.2014;129'000 km;Diesel;Automat sequentiell
7461385;JAGUAR XF Sportbrake 30d Portfolio Automatic (Kombi);CHF 44'900.–;300 PS;7.2018;9'800 km;Diesel;Automat sequentiell
7368578;VW Golf Variant 1.6 TDI Comfortline (Kombi);CHF 9'900.–;110 PS;10.2015;133'000 km;Diesel;Schaltgetriebe manuell
7397807;CITROEN Grand C4 Picasso 1.6i 16V e-THP Intensive (Kompaktvan / Minivan);CHF 11'500.–;165 PS;10.2014;107'000 km;Benzin;Automat sequentiell
7481097;CITROEN Grand C4 Picasso 1.6i 16V THP Exclusive (Kompaktvan / Minivan);CHF 9'800.–;156 PS;2.2014;96'275 km;Benzin;Schaltgetriebe manuell
7465298;MITSUBISHI Space Star 1.2 Style (Kleinwagen);CHF 13'900.–;80 PS;2.2019;7'500 km;Benzin;Schaltgetriebe manuell
7408425;MINI Clubman Cooper S (Kombi);CHF 9'990.–;184 PS;4.201;55'000 km;Benzin;Automatik-Getriebe
7387611;MINI Clubman Cooper S (Kombi);CHF 6'800.–;175 PS;1.2008;87'300 km;Benzin;Schaltgetriebe manuell
7153023;NISSAN Juke 1.6 DIG-T tekna 4x4 Xtronic M-CVT (SUV / Geländewagen);CHF 9'900.–;190 PS;7.2011;104'950 km;Benzin;Automat stufenlos
7109959;BMW 325i Cabriolet (Cabriolet);CHF 22'900.–;218 PS;11.2011;71'500 km;Benzin;Schaltgetriebe manuell
6900837;CHEVROLET CAMARO 350 SS/RS 1971 Veteranenfahrzeug (Coupé);CHF 45'000.–;330 PS;3.1972;110'000 km;Benzin;Automat
7419303;BMW X1 xDrive 25d Steptronic (SUV / Geländewagen);CHF 24'950.–;231 PS;8.2016;99'500 km;Diesel;Automat sequentiell
4940795;BMW X1 xDrive 25d Steptronic (SUV / Geländewagen);CHF 22'800.–;218 PS;12.2012;57'000 km;Diesel;Automat sequentiell
7444654;MERCEDES-BENZ A 250 Style 7G-DCT (Limousine);CHF 18'500.–;211 PS;10.2012;81'000 km;Benzin;Automatisiertes Schaltgetriebe
7072770;PORSCHE 911 Cabrio Carrera 4S (Cabriolet);CHF 37'500.–;355 PS;4.2008;114'000 km;Benzin;Schaltgetriebe manuell
7240985;HUMMER H3 3.7 Luxury Automatic (SUV / Geländewagen);CHF 19'000.–;245 PS;3.2007;85'000 km;Benzin;Automat
7451043;HUMMER H3 3.7 Standard Automatic (SUV / Geländewagen);CHF 12'400.–;245 PS;11.2008;142'000 km;Benzin;Automat
7131179;MAZDA 3 2.3 16V DISI Turbo MPS (Limousine);CHF 15'750.–;260 PS;6.2013;59'000 km;Benzin;Schaltgetriebe manuell
7304705;PORSCHE Macan S Diesel PDK (SUV / Geländewagen);CHF 46'990.–;258 PS;6.2014;54'500 km;Diesel;Automatisiertes Schaltgetriebe
7466323;BMW X1 xDrive 20i Sport Line Steptronic (SUV / Geländewagen);CHF 34'500.–;192 PS;1.2018;20'100 km;Benzin;Automat sequentiell
7364242;VW Golf 1.2 TSI Comfortline (Limousine);CHF 8'000.–;85 PS;2.2014;128'000 km;Benzin;Schaltgetriebe manuell
7471058;FIAT 500 1.4 16V Sport (Kleinwagen);CHF 3'500.–;100 PS;7.2008;178'000 km;Benzin;Schaltgetriebe manuell
7407038;FORD Focus 2.5 Turbo ST (Limousine);CHF 10'500.–;226 PS;11.2007;127'325 km;Benzin;Schaltgetriebe manuell
7387412;FORD Focus 2.5 Turbo ST (Limousine);CHF 14'500.–;226 PS;7.2009;125'900 km;Benzin;Schaltgetriebe manuell
7385802;FORD Focus 2.5 Turbo ST (Limousine);CHF 5'790.–;226 PS;8.2007;159'000 km;Benzin;Schaltgetriebe manuell
7173319;VOLVO V90 D5 AWD Inscription (Kombi);CHF 37'100.–;235 PS;1.2017;56'500 km;Diesel;Automat sequentiell
7449355;PEUGEOT 206 1.4 (XT) Premium (Kleinwagen);CHF 1'200.–;75 PS;12.2003;184'000 km;Benzin;Schaltgetriebe manuell
