,web-scraper-order,address_raw,rooms,area,luxurious,price,price_per_m2,lat,lon,bfs_number,bfs_name,pop,pop_dens,frg_pct,emp,mean_taxable_income
808,1693998344-805,"In der Sagi 1, 8172 Niederglatt ZH, ZH",2.5,52.0,0,1583.0,30.44,47.49239730834961,8.504705429077148,89,Niederglatt,4993,1386.9444444444,26.0564790707,1398.0,71810.911667454
809,1693998364-905,"Alte Poststr. 7, 8172 Niederglatt ZH, ZH",5.5,170.0,0,2960.0,17.41,47.49063491821289,8.5021390914917,89,Niederglatt,4993,1386.9444444444,26.0564790707,1398.0,71810.911667454
810,1693998317-669,"Zelgli 12, 8413 Neftenbach, ZH",4.5,103.0,0,2690.0,26.12,47.5242576599121,8.655200004577638,223,Neftenbach,5718,379.4293297943,11.8048268625,1657.0,84738.954195379
811,1693998326-717,"Poststrasse 6, 8462 Rheinau, ZH",5.5,200.0,0,2840.0,14.2,47.64480209350586,8.605175971984863,38,Rheinau,1316,147.3684210526,19.6808510638,694.0,69832.166666667
812,1693998335-749,"Poststrasse 61, 8462 Rheinau, ZH",5.5,100.0,0,2000.0,20.0,47.640228271484375,8.600247383117676,38,Rheinau,1316,147.3684210526,19.6808510638,694.0,69832.166666667
813,1693998344-816,"Sonnhaldenstrasse 14, 8142 Uitikon Waldegg, ZH",2.5,82.0,0,2990.0,36.46,47.359153747558594,8.469325065612795,248,Uitikon,4668,1065.7534246575,18.9374464439,1074.0,169102.16606498
814,1693998354-841,"Isenbachweg 10, 8906 Bonstetten, ZH",2.5,68.0,0,1840.0,27.06,47.315185546875,8.47091007232666,3,Bonstetten,5572,749.932705249,16.5649676956,1014.0,88927.698145025
815,1693998373-942,"Dorfstr. 17, 8906 Bonstetten, ZH",4.5,104.0,0,2055.0,19.76,47.31483459472656,8.469243049621582,3,Bonstetten,5572,749.932705249,16.5649676956,1014.0,88927.698145025
816,1693998364-896,"Langenmattstrasse 14, 8617 Mönchaltorf, ZH",4.5,98.0,0,1950.0,19.9,47.31597137451172,8.719728469848635,196,Mönchaltorf,3898,513.5704874835,17.1626475115,1360.0,78699.937421777
817,1693998369-919,"Oberalbis 10, 8915 Hausen am Albis, ZH",5.5,175.0,0,3720.0,21.26,47.252140045166016,8.53031063079834,4,Hausen am Albis,3751,275.8088235294,16.0223940283,1021.0,86300.455136541
818,1693998373-960,"Isikerstrasse 26, 8335 Hittnau, ZH",4.5,130.0,0,2400.0,18.46,47.370025634765625,8.819698333740234,173,Hittnau,3664,282.9343629344,7.6692139738,783.0,77454.523666866
819,1693998381-998,"Tösstalstrasse 12, 8492 Wila, ZH",4.5,109.0,0,1980.0,18.17,47.4212074279785,8.84490203857422,181,Wila,1977,215.1251360174,14.4663631765,615.0,63151.157662624
