web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw,rooms,area,price,description_raw_len,text_raw_len,luxurious,moebliert,price_per_m2,area_cat,datetime
1693998369-936,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=4,"2,5 Zimmer, 30 m², CHF 2220.—","Dienerstrasse 8, 8004 Zürich, ZH",CHF 2220.—,«MODERNE WOHNUNG AN BESTER LAGE»,"2,5 ZIMMER, 30 M², CHF 2220.—DIENERSTRASSE 8, 8004 ZÜRICH, ZH«MODERNE WOHNUNG AN BESTER LAGE»ATTRAKTIVE NEUBAU-WOHNUNG PER 1. OKTOBER 2023 ZU VERMIETEN. RAUMHÖHE 2.4 METER / WOHNFLÄCHE 28.7 M2DIE WOHNUNG VERFÜGT ÜBER EINEN HOCHWERTIGEN PARKETTBODEN IM ZIMMER UND PFLEGELEICHTE FLIESENBÖDEN IM BADDIE MODERNE KÜCHE HAT EINEN KÜHLSCHRANK, INDUKTION-KOCHFELD, BACKOFEN, UND GESCHIRRSPÜLER SOWIE EINEN WASCHTURMKLIMAANLAGE VORHANDENFÜR STAURAUM SORGT DER GROSSZÜGIGE EINBAUSCHRANK IM SCHLAFZIMMER DER WOHNUNG SOWIE EIN GROSSZÜGIGES KELLERABTEILDIE LIEGENSCHAFT BEFINDET SICH MITTEN IM TRENDIGEN KREIS 4.HAUPTBAHNHOF, EINKAUFSMÖGLICHKEITEN, RESTAURANBIETER KONTAKTIERENKONTAKTIEREN",2.5,30.0,2220.0,32,676,0,0,74.0,0 - 49,2023-09-06 15:10:34
1693998373-937,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"2,5 Zimmer, 56 m², CHF 1800.—","Tannenbergstrasse 46, 8625 Gossau ZH, ZH",CHF 1800.—,«2.5 ZIMMERWOHNUNG NEUBAU»,"TOP2,5 ZIMMER, 56 M², CHF 1800.—TANNENBERGSTRASSE 46, 8625 GOSSAU ZH, ZH«2.5 ZIMMERWOHNUNG NEUBAU»BAUBERSCHRIEBBODEN - KERAMISCHE PLATTEN IM PARKETTLOOK IN DER GANZEN WOHNUNGWANDBELÄGE - ABRIEB WEISS GESTRICHENDECKE - WEISSPUTZFENSTER - HOLZ / METALLKÜCHE - WEISS MIT SCHWARZER STEIN-ARBEITSPLATTENASSZELLE MIT GROSSER DUESCHEEIGENER WASCHTURM IN DER WOHNUNGMIT DEM VELO IN DIE MIGROS, ZU FUSS IN DEN WALD UND DIE STRASSE INS FREIBAD RUNTER SCHLENDERN? DAS NEUE MEHRFAMILIENHAUS IN GOSSAU BIETET EINEN GROSSZÜGIGEN WOHN- UND ARBEITSORT, WO QUIRLIGES DORFLEBEN AUF RUHIGE NATUR TRIFFT.IM ERDGESCHOSS ENTSTEHEN ZWEI 3 1/2 - UND 4 1/2 -ZIMMER-WOHNUNGE",2.5,56.0,1800.0,26,648,0,0,32.14,50 - 99,2023-09-06 15:10:34
1693998373-938,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 73 m², CHF 1850.—","Breitigasse 13, 8610 Uster, ZH",CHF 1850.—,«MIETEN OHNE KAUTION - SCHÖNE WOHNUNG DIREKT AM AABACH»,"TOP3,5 ZIMMER, 73 M², CHF 1850.—BREITIGASSE 13, 8610 USTER, ZH«MIETEN OHNE KAUTION - SCHÖNE WOHNUNG DIREKT AM AABACH»DIREKT AM WALDRAND, AN RUHIGER UND DOCH ZENTRALER LAGE VERMIETEN WIR DIESE SANIERTE WOHNUNG MIT FOLGENDEN VORZÜGEN:- OFFENE KÜCHE NACH NEUSTEN STANDARDS- PARKETT IN DER GANZEN WOHNUNG- GROSSZÜGIGE ZIMMER UND GUT DURCHDACHTER GRUNDRISSPLAN- BALKON- BUSHALTESTELLE IN UNMITTELBARER NÄHE- DIVERSE EINKAUFSMÖGLICHKEITEN UND RESTAURANTS FUSSLÄUFIG ERREICHBAR- AUTOBAHNANSCHLUSS IN WENIGEN FAHRMINUTEN - EINSTELLPLÄTZE À FR. 130.- DAZUMIETBARHABEN WIR IHR INTERESSE GEWECKT? DANN ZÖGERN SIE NICHT UNS ZU KONTAKTIEREN.*BILDER ZEIGEN DEN STANDARD UND SIND NIANBIETER KONTAKTIERENKONTAKTIEREN",3.5,73.0,1850.0,55,700,0,0,25.34,50 - 99,2023-09-06 15:10:34
1693998373-939,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"5,5 Zimmer, 160 m², CHF 2760.—","Tödistrasse 5, 8620 Wetzikon ZH, ZH",CHF 2760.—,«GROSSE FAMILIENWOHNUNG GESUCHT?»,"TOP5,5 ZIMMER, 160 M², CHF 2760.—TÖDISTRASSE 5, 8620 WETZIKON ZH, ZH«GROSSE FAMILIENWOHNUNG GESUCHT?»- GROSSE, HELLE WOHNUNG- ZENTRALE KÜCHE (NATURSTEINABDECKUNG)  MIT GESCHIRRSPÜLER, UMLUFTBACKOFEN MIT STEAMERFUNKTION, GROSSER  KÜHLSCHRANK MIT TIEFKÜHLFACH- WOHN- UND SCHLAFBEREICH MIT PARKETTBODEN- ENTRÉE MIT GARDEROBE UND SCHRANK- BAD/WC MIT DOPPELLAVABO UND SPIEGELSCHRANK MIT PLATTENBODEN- SEPARATE DUSCHE MIT PLATTENBODEN- 2 LOGGIAS (JE CA. 7.6 M2)- BILDER ZEIGEN NICHT DIESE WOHNUNG, JEDOCH DEN STANDARD DER LIEGENSCHAFT- EINKAUFSMÖGLICHKEITEN IM HAUS- BH WETZIKON, ZU FUSS CA. 15 MINUTEN- BH KEMPTEN, ZU FUSS CA. 10 MINUTENANBIETER KONTAKTIERENKONTAKTIEREN",5.5,160.0,2760.0,33,665,0,0,17.25,100 - 500,2023-09-06 15:10:34
1693998373-940,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"4,5 Zimmer, 105 m², CHF 2390.—","Hegistr. 41b, 8404 Winterthur, ZH",CHF 2390.—,«TOPMODERNES WOHNEN IN OBERI «MIETEN OHNE KAUTION»»,"TOP4,5 ZIMMER, 105 M², CHF 2390.—HEGISTR. 41B, 8404 WINTERTHUR, ZH«TOPMODERNES WOHNEN IN OBERI «MIETEN OHNE KAUTION»»- HELLE WOHNUNG- GANZE WOHNUNG PARKETT- MODERNE KÜCHE MIT GLASKERAMIK UND GESCHIRRSPÜLER- GROSSZÜGIGES BAD/WC MIT WANNE, DOPPELLAVABO UND FENSTER- SEP. DUSCHE/WC- EIGENE WASCHMASCHINE MIT TUMBLER- SEHR GROSSER BALKON MIT 20 M2- KELLER- BAHNHOF OBERWINTERTHUR IN UNMITTELBARER NÄHE- EINSTELLPLÄTZE FÜR JE CHF 140.00 MTL. VORHANDENWEITERE INFORMATIONEN AUF WWW.TALWIESEN.CH.ANBIETER KONTAKTIERENKONTAKTIEREN",4.5,105.0,2390.0,51,522,0,0,22.76,100 - 500,2023-09-06 15:10:34
1693998373-941,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"5,5 Zimmer, 135 m², CHF 3655.—","Albisriederstrasse 278, 8047 Zürich, ZH",CHF 3655.—,«SCHÖNE 5.5 ZIMMERWOHNUNG ZU VERMIETEN»,"TOP5,5 ZIMMER, 135 M², CHF 3655.—ALBISRIEDERSTRASSE 278, 8047 ZÜRICH, ZH«SCHÖNE 5.5 ZIMMERWOHNUNG ZU VERMIETEN»WIR VERMIETEN PER 01.12.2023 EINE SCHÖNE 5.5 ZIMMERWOHNUNG IN ZÜRICH. WOHNZIMMER UND EINGANGSBEREICH SIND MIT PARKETT AUSGESTATTET. DIE MODERNE KÜCHE VERFÜGT ÜBER GLASKERAMIKHERD, GESCHIRRSPÜLER UND EINE THEKE ZUM ESSBEREICH. GARDEROBE UND EINBAUSCHRANK BIETEN VIEL STAURAUM. BAD/WC UND ZUSÄTZLICHES WC. AUTOEINSTELLPLATZ À CHF 150.- KANN DAZU GEMIETET WERDEN.WIR FREUEN UNS AUF SIE!(DIE BILDER STAMMEN AUS EINEM ÄHNLICHEN OBJEKT.)",5.5,135.0,3655.0,39,542,0,0,27.07,100 - 500,2023-09-06 15:10:34
1693998373-942,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"4,5 Zimmer, 104 m², CHF 2055.—","Dorfstr. 17, 8906 Bonstetten, ZH",CHF 2055.—,«GROSSZÜGIGE 4.5 MAISONETTE WHG SUCHT NACHMIETER»,"TOP4,5 ZIMMER, 104 M², CHF 2055.—DORFSTR. 17, 8906 BONSTETTEN, ZH«GROSSZÜGIGE 4.5 MAISONETTE WHG SUCHT NACHMIETER»",4.5,104.0,2055.0,49,114,0,0,19.76,100 - 500,2023-09-06 15:10:34
1693998373-943,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"5,5 Zimmer, 141 m², CHF 2660.—","Bahnstr. 92, 8193 Eglisau, ZH",CHF 2660.—,«ATTIKAWOHNUNG IN LÄNDLICHER UMGEBUNG»,"TOP5,5 ZIMMER, 141 M², CHF 2660.—BAHNSTR. 92, 8193 EGLISAU, ZH«ATTIKAWOHNUNG IN LÄNDLICHER UMGEBUNG»WIR VERMIETEN EINE SCHÖNE 5.5-ZIMMER-ATTIKAWOHNUNG IN LÄNDLICHER UMGEBUNG. DAS WOHNOBJEKT BIETET IHNEN DIE FOLGENDEN ANNEHMLICHKEITEN: - PARKETTBODEN IN ALLEN ZIMMERN- OFFENE KÜCHE- MIT GLASKERAMIKHERD- UND GESCHIRRSPÜLER- BAD MIT BADEWANNE, DOPPELLAVABO, WC- KLEINES BAD MIT DUSCHE UND WC- GROSSE DACHTERRASSEN - KELLERABTEILDIE MUSTERFOTOS ZEIGEN LEDIGLICH DEN AUSBAUSTANDARD DER WOHNUNG. DIE GENAUE RAUMAUFTEILUNG ENTNEHMEN SIE BITTE DEM GRUNDRISSPLAN. ABSTELLPLÄTZE FÜR CHF 50.00 / MONAT ODER EINSTELLPLÄTZE FÜR CHF 120.00 / MONAT KÖNNEN DAZU GEMANBIETER KONTAKTIERENKONTAKTIEREN",5.5,141.0,2660.0,38,683,0,0,18.87,100 - 500,2023-09-06 15:10:34
1693998373-944,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"4,5 Zimmer, 81 m², CHF 2150.—","Sandbuckweg 7, 8157 Dielsdorf, ZH",CHF 2150.—,«FAMILIENFREUNDLICHE WOHNUNG AN RUHIGER WOHNLAGE»,"TOP4,5 ZIMMER, 81 M², CHF 2150.—SANDBUCKWEG 7, 8157 DIELSDORF, ZH«FAMILIENFREUNDLICHE WOHNUNG AN RUHIGER WOHNLAGE»WIR VERMIETEN DIESE CHARMANTE 4.5-ZIMMERWOHNUNG IN GEPFLEGTER ÜBERBAUUNG, WELCHE IM JAHR 2021 UMFASSEND SANIERT WURDE. DIESE WOHNUNG BIETET IHNEN DEN FOLGENDEN AUSBAU:- HELLES WOHNZIMMER MIT PARKETTBODEN- SCHLAFZIMMER MIT PARKETTBODEN- OFFENE, MODERNE KÜCHE- MIT GESCHIRRSPÜLER- MIT INDUKTIONSHERD- BADEZIMMER/WC- SEPARATES WC- TERRASSE- KELLERABTEILDIE BILDER ENTSPRECHEN DEM AUSBAUSTANDARD UND KÖNNEN LEICHT VOM ANGEBOTENEN OBJEKT ABWEICHEN. DIE GENAUE RAUMAUFTEILUNG KÖNNEN SIE DEM ANGEFÜGTEN GRUNDRISSPLAN ENTNEHMEN.BEI BEDARF UND VERFÜGBARKEIT KANBIETER KONTAKTIERENKONTAKTIEREN",4.5,81.0,2150.0,49,697,0,0,26.54,50 - 99,2023-09-06 15:10:34
1693998373-945,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"2 Zimmer, 53 m², CHF 1632.—","Caspar-Wüst-Strasse 57, 8052 Zürich, ZH",CHF 1632.—,«SCHMUCKE 2.0-ZIMMERWOHNUNG SUCHT NEUE MIETER!»,"TOP2 ZIMMER, 53 M², CHF 1632.—CASPAR-WÜST-STRASSE 57, 8052 ZÜRICH, ZH«SCHMUCKE 2.0-ZIMMERWOHNUNG SUCHT NEUE MIETER!»AN SEHR RUHIGER LAGE VERMIETEN WIR NACH VEREINBARUNG DIESE SCHÖNE UND HELLE 2.0-ZIMMER-WOHNUNG, WELCHE IHNEN UNTER ANDEREM DIE FOLGENDEN ANNEHMLICHKEITEN ZU BIETEN HAT:- WOHNZIMMER MIT PARKETTBODEN - ABGESCHLOSSENE KÜCHE - MIT GLASKERAMIKHERD UND KUNSTHARZABDECKUNG- BAD/WC MIT PLATTENBODEN- BALKON INS GRÜNE- KELLERABTEILES HANDELT SICH UM MUSTERBILDER WELCHE LEDIGLICH DEN AUSBAUSTANDART ZEIGEN, DIE GENAUE RAUMAUFTEILUNG KANN AM GRUNDRISS ENTNOMMEN WERDEN.EIN EINSTELLPLATZ KANN FÜR CHF 130.00 PRO MONAT UND EIN ABSTELLPLATZ FÜR CHF 60.00 PRO MONAANBIETER KONTAKTIERENKONTAKTIEREN",2.0,53.0,1632.0,47,699,0,0,30.79,50 - 99,2023-09-06 15:10:34
1693998373-946,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"4,5 Zimmer, 120 m², CHF 3549.—","Hohenklingenstrasse 45, 8049 Zürich, ZH",CHF 3549.—,"«4.5 ZIMMER, 120 M2, GR. TERRASSE, ALPEN-SICHT, RUHIGE LAGE IN ZH-HÖNGG»","TOP4,5 ZIMMER, 120 M², CHF 3549.—HOHENKLINGENSTRASSE 45, 8049 ZÜRICH, ZH«4.5 ZIMMER, 120 M2, GR. TERRASSE, ALPEN-SICHT, RUHIGE LAGE IN ZH-HÖNGG»ZUM 1. FEBRUAR 2024 SUCHEN WIR NACHMIETER FÜR UNSERE GUT AUSGESTATTETE DACH-MAISONETTE-WOHNUNG:TRAUMHAFTE TERRASSE MIT BERG- UND STADTSICHTGROSSER WOHN-/ESSBEREICH MIT GALERIEGEMÜTLICHES CHEMINÉEGESCHLOSSENE KÜCHE3 SCHLAFZIMMER2 BÄDER MIT WC (1 X DUSCHE, 1 X BADEWANNE)HAUSWIRTSCHAFTSRAUM MIT WASCHMASCHINEÖFFENTLICHER VERKEHR, LÄDEN, SCHULEN IN DER NÄHETERMINVEREINBARUNG 043 818 46 52 ODER 079 602 34 44",4.5,120.0,3549.0,72,549,0,0,29.58,100 - 500,2023-09-06 15:10:34
1693998373-947,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 70 m², CHF 2624.—","Maxgubler strasse 22, 8103 Unterengstringen, ZH",CHF 2624.—,«APPARTEMENT À UNTERENGSTRINGEN»,"TOP3,5 ZIMMER, 70 M², CHF 2624.—MAXGUBLER STRASSE 22, 8103 UNTERENGSTRINGEN, ZH«APPARTEMENT À UNTERENGSTRINGEN»",3.5,70.0,2624.0,32,111,0,0,37.49,50 - 99,2023-09-06 15:10:34
1693998373-948,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"1,5 Zimmer, 75 m², CHF 3300.—","Oetenbachgasse 11, 8001 Zürich, ZH",CHF 3300.—,«REDEFINIEREN SIE LUXUS: IHR RÜCKZUGSORT IM ZÜRCHER ZENTRUM»,"TOP1,5 ZIMMER, 75 M², CHF 3300.—OETENBACHGASSE 11, 8001 ZÜRICH, ZH«REDEFINIEREN SIE LUXUS: IHR RÜCKZUGSORT IM ZÜRCHER ZENTRUM»IN EXKLUSIVER LAGE MITTEN IM HERZEN DES PULSIERENDEN ZÜRCHER STADTZENTRUMS BIETEN WIR IHNEN DIE GELEGENHEIT, DIESE ÄUSSERST REIZVOLLE 1.5-ZIMMERWOHNUNG MIT EINER GROSSZÜGIGEN FLÄCHE VON ÜBER 75M2 IHR NEUES ZUHAUSE ZU NENNEN. EIN WAHRES JUWEL DER WOHNUNGEN ERWARTET SIE, ERFÜLLT MIT EINER AUSWAHL AN ANSPRECHENDEN ANNEHMLICHKEITEN, DIE HÖCHSTEN KOMFORT UND MODERNEN LUXUS VERKÖRPERN:- GANZE WOHNUNG MIT PARKETT- GLASKERAMIKHERD- GESCHIRRSPÜLER- MODERNES BAD/WC, FRISCH SANIERT- EIGENER WASCHTURM- WANDSCHRÄNKE- DIE WOHNUNG WURDE KOMPLETT FRISCH GESTRICVIRTUELLE TOURANBIETER KONTAKTIERENKONTAKTIEREN",1.5,75.0,3300.0,60,724,0,0,44.0,50 - 99,2023-09-06 15:10:34
1693998373-949,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"2,5 Zimmer, 67 m², CHF 1650.—","Dorfstrasse 21, 8352 Elsau, ZH",CHF 1650.—,«ERSTVERMIETUNG 2.5 ZIMMER WOHNUNG»,"TOP2,5 ZIMMER, 67 M², CHF 1650.—DORFSTRASSE 21, 8352 ELSAU, ZH«ERSTVERMIETUNG 2.5 ZIMMER WOHNUNG»IM DORFKERN ELSAU AN RUHIGER LAGE VERMIETEN WIR DIESE GROSSZÜGIG AUSGESTATTETE UND LICHTDURCHFLUTETE 2.5-ZIMMERWOHNUNG, DIE IHNEN DIE FOLGENDE AUSSTATTUNG ZU BIETEN HAT:GANZE WOHNUNG MIT PARKETTBODEN / LINOLEUMMODERNE, OFFENE KÜCHEMIT GESCHIRRSPÜLERMIT INDUKTIONSKOCHFELDMIT HOCHLIEGENDEM BACKOFENDUSCHE/WCEIGENER WASCHTURM IN DER WOHNUNGGEMÜTLICHE LOGGIASITZMÖGLICHKEIT IM AUSSENBEREICH MÖGLICHKELLERABTEILSCHULHAUS / KINDERGARTEN UND KINDERHORT IN 10 GEHMINUTEN ERREICHBARBUSVERBINDUNG INNERT 5 GEHMINUTEN NACH WINTERTHURGLASFASERANSCHLUSS SWISSCOM",2.5,67.0,1650.0,35,647,0,0,24.63,50 - 99,2023-09-06 15:10:34
1693998373-950,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"5,5 Zimmer, 114 m², CHF 2600.—","Dorfstrasse 21, 8352 Elsau, ZH",CHF 2600.—,«ERSTVERMIETUNG 5.5 ZIMMER WOHNUNG»,"TOP5,5 ZIMMER, 114 M², CHF 2600.—DORFSTRASSE 21, 8352 ELSAU, ZH«ERSTVERMIETUNG 5.5 ZIMMER WOHNUNG»IM DORFKERN ELSAU AN RUHIGER LAGE VERMIETEN WIR DIESE GROSSZÜGIG AUSGESTATTETE UND LICHTDURCHFLUTETE 5.5-ZIMMERWOHNUNG, DIE IHNEN DIE FOLGENDE AUSSTATTUNG ZU BIETEN HAT:GANZE WOHNUNG MIT PARKETTBODEN / LINOLEUMMODERNE, OFFENE KÜCHEMIT GRANITABDECKUNGMIT GESCHIRRSPÜLERMIT INDUKTIONSKOCHFELDMIT HOCHLIEGENDEM BACKOFEN & STEAMERBAD/WCSEPARATE DUSCHE/WCEIGENER WASCHTURM IN SEPARATER WASCHKÜCHEGROSSER GARTENSITZPLATZKELLERABTEIL / WASCHKÜCHESCHULHAUS / KINDERGARTEN UND KINDERHORT IN 10 GEHMINUTEN ERREICHBARBUSVERBINDUNG INNERT 5 GEHMINUTEN NACH WINTE",5.5,114.0,2600.0,35,648,0,0,22.81,100 - 500,2023-09-06 15:10:34
1693998373-951,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 85 m², CHF 2490.—","Ametsbergstrasse 1, 8625 Gossau ZH, ZH",CHF 2490.—,"«""""NEUBAUWOHNUNG MIT HOCHWERTIGEM INNENAUSBAU""""»","TOP3,5 ZIMMER, 85 M², CHF 2490.—AMETSBERGSTRASSE 1, 8625 GOSSAU ZH, ZH«""""NEUBAUWOHNUNG MIT HOCHWERTIGEM INNENAUSBAU""""»BESCHREIBUNGDIE TOPMODERNE ÜBERBAUUNG IN GEHOBENEM STANDARD UMFASSTVIER ELEGANTE MEHRFAMILIENHÄUSER AUF DER HÜGELKUPPEDES AMETSBERGS. DAS PURISTISCHE ERSCHEINUNGSBILD IST GEPRÄGTDURCH EINE KUBISCHE BAUWEISE, AKZENTUIERT DURCH GROSSEFENSTERFLÄCHEN, HORIZONTALE BETONBÄNDER, ZEITLOSE FASERZEMENTPLATTENSOWIE BALKONE UND TERRASSEN. DIE VIER BAUKÖRPERSTEHEN LEICHT GEGENEINANDER ABGEDREHT, WAS MÖGLICHSTVIEL PRIVATSPHÄRE UND EINE FLIESSENDE LANDSCHAFTSGESTALTUNGERLAUBT.ENERGETISCH ÜBERTRIFFT DIE ÜBERBAUUNG DIE GESETZLICHEN ANFORDERUNGENAN DEN MINERGIE-",3.5,85.0,2490.0,48,668,0,0,29.29,50 - 99,2023-09-06 15:10:34
1693998373-952,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 80 m², CHF 3496.—","Santisstrasse 15, 8000 Zürich, ZH",CHF 3496.—,"«COZY AND CHARMING APARTMENT IN THE HEART OF SEEFELD, IDEAL FOR COUPLES»","TOP3,5 ZIMMER, 80 M², CHF 3496.—SANTISSTRASSE 15, 8000 ZÜRICH, ZH«COZY AND CHARMING APARTMENT IN THE HEART OF SEEFELD, IDEAL FOR COUPLES»COSY AND CHARMING 3.5 APARTMENT IN SEEFELD, IDEAL FOR COUPLES. 50 METERS FROM FRÖHLICHSTRASSE STATION, TRAM 2 & 4, BUS 33. ALL AMENITIES NEARBY (GROCERIES, RESTAURANTS, DRY-CLEANER).LARGE LIVING ROOM, QUIET OFFICE ROOM, WELL-FURNISHED DRESSING, NEW KITCHEN, BATHROOM, TOILETS, PRIVATE TERRACE AND CELLAR.APARTMENT AVAILABLE ON REQUEST STARTING OCTOBER 4TH, 2023.",3.5,80.0,3496.0,72,499,0,0,43.7,50 - 99,2023-09-06 15:10:34
1693998373-953,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 88 m², CHF 1770.—","Tösstalstrasse 284, 8405 Winterthur, ZH",CHF 1770.—,«GROSSZÜGIGE KOMFORTABLE 3.5-ZIMMER WOHNUNG»,"TOP3,5 ZIMMER, 88 M², CHF 1770.—TÖSSTALSTRASSE 284, 8405 WINTERTHUR, ZH«GROSSZÜGIGE KOMFORTABLE 3.5-ZIMMER WOHNUNG»GROSSZÜGIGE WOHNUNG MIT BALKON, KELLERABTEIL. IN DER NÄHE DES ZENTRUMS VON WINTERTHUR-SEEN.",3.5,88.0,1770.0,44,206,0,0,20.11,50 - 99,2023-09-06 15:10:34
1693998373-954,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"2,5 Zimmer, 59 m², CHF 2320.—","Leutschenbachstrasse 40, 8050 Zürich, ZH",CHF 2320.—,«ATTRAKTIVE 2.5-ZIMMER-WOHNUNG»,"TOP2,5 ZIMMER, 59 M², CHF 2320.—LEUTSCHENBACHSTRASSE 40, 8050 ZÜRICH, ZH«ATTRAKTIVE 2.5-ZIMMER-WOHNUNG»BALKON / TERRASSEKABEL-TVROLLSTUHLGÄNGIGKINDERFREUNDLICHGARAGELIFTMINERGIE BAUWEISEEINE OFFENE UND GROSSZÜGIG KONZIPIERTE 2.5-ZIMMER WOHNUNG IN DER 15. ETAGE (VON 18). BEI DER AUSSTATTUNG DES INNENBEREICHS WURDEN HOCHWERTIGE MATERIALIEN VERWENDET. SO SIND DIE BÖDEN MIT ECHTHOLZPARKETT AUSGELEGT UND DIE KÜCHE MIT MODERNEN GERÄTEN AUSGESTATTET. EIN WEITERES HIGHLIGHT IST DIE 6M2 GROSSE LOGGIA UND DIE NASSZELLE, AUSGESTATTET MIT WANNE, DUSCHE, LAVABO, TOILETTE UND WASCHTURM. ZUR WOHNUNG GEHÖRT EIN KELLERABTEIL, EIN TIEFGARAGENPLATZ (NR. 321, E-LADANBIETER KONTAKTIERENKONTAKTIEREN",2.5,59.0,2320.0,31,686,0,0,39.32,50 - 99,2023-09-06 15:10:34
1693998373-955,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"2,5 Zimmer, 56 m², CHF 1690.—","Albisriederstrasse 181, 8047 Zürich, ZH",CHF 1690.—,«MODERNE STADTWOHNUNG»,"TOP2,5 ZIMMER, 56 M², CHF 1690.—ALBISRIEDERSTRASSE 181, 8047 ZÜRICH, ZH«MODERNE STADTWOHNUNG»BESICHTIGUNGSTERMINE: MITTWOCH, -18.00 - 20.00 DONNERSTAG, - 18.30 - 20.00 BITTE UM ANMELDUNG PER NACHRICHT ÜBER IMMOSCOUT.DAS ZUSTANDEKOMMEN DES KAUFVERTRAGS IST ABHÄNGIG VOM NEUEN EIGENTUMSERWERB DES VERKÄUFERS.IMMOBILIENMAKLER DÜRFEN IHRE KUNDEN GERNE VORSTELLEN UNTER DER BEDINGUNG, DASS DAS HÖCHSTE GEBOT ABZÜGLICH DER MAKLERGEBÜHR ABGEGEBEN WIRD.DAS MINDESTGEBOT BETRÄGT ZURZEIT CHF 980'000.-BAUJAHR: 2016RÄUME: 1 BADEZIMMER, 1 SCHLAFZIMMER, WOHN-/ESSBEREICH + KÜCHE, BALKON, ENTRÉE, KELLERABTEIL (FOTOS AUS 2023)WÄRMEERZEUGUNG: WÄRMEPUMPE, FUSANBIETER KONTAKTIERENKONTAKTIEREN",2.5,56.0,1690.0,22,676,0,0,30.18,50 - 99,2023-09-06 15:10:34
1693998373-956,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"3,5 Zimmer, 80 m², CHF 2750.—","Baslerstrasse 107, 8048 Zürich, ZH",CHF 2750.—,«NEU RENOVIERTE 3.5 ZIMMER WOHNUNG»,"TOP3,5 ZIMMER, 80 M², CHF 2750.—BASLERSTRASSE 107, 8048 ZÜRICH, ZH«NEU RENOVIERTE 3.5 ZIMMER WOHNUNG»NEU RENOVIERTE 3.5 ZIMMER WOHNUNG. ALLES NEUE BÖDEN UND BADEZIMMER. SEHR HELLE RÄME MIT 2 BALKONEN. LETZIPARK 200 METER, SCHULE 50 METER, BAHNHOF ALTSTÄTTEN 10 MINUTEN ZUM LAUFEN. TIEFGARAGE MÖGLICH.",3.5,80.0,2750.0,35,300,0,0,34.38,50 - 99,2023-09-06 15:10:34
1693998373-959,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=3,"4,5 Zimmer, 124 m², CHF 3590.—","Rainstrasse 10, 8134 Adliswil, ZH",CHF 3590.—,"«MODERNE UND LUXURIÖSE 4,5 ZIMMERWOHNUNG IN ADLISWIL»","TOP4,5 ZIMMER, 124 M², CHF 3590.—RAINSTRASSE 10, 8134 ADLISWIL, ZH«MODERNE UND LUXURIÖSE 4,5 ZIMMERWOHNUNG IN ADLISWIL»WIR VERMIETEN DIESE 4,5 ZIMMERWOHNUNG IN ADLISWIL PER 1. OKTOBER.DIE WOHNUNG BESITZT ÜBER EINEN MODERNEN UND GROSSZÜGIGEN GRUNDRISS UND IDEALER ZIMMERAUFTEILUNG.DIE WOHNUNG ÜBERZEUGT MIT IHRER LUXURIÖSEN AUSSTATTUNG. DIE KÜCHE IST MIT EINEM INDUKTIONSHERD, BACKOFEN UND MIKROWELLE VON VZUG AUSGESTETTET. DIE BÖDEN SIND MIT HOCHWERTIGEM ECHT HOLZ UND DIE BADEZIMMER SIND MIT GROSSEN FLIESEN GELEGT WAS EIN LUXURIÖSES AMBIENTE HERVORRUFEN. IM SEPERATEN WACHZIMMER SIND EINE EIGENE WASCHMASCHINE UND TUMBLER EBENFALLS VON VZUG ZU FINDEN.BEI INTERESSE KÖANBIETER KONTAKTIERENKONTAKTIEREN",4.5,124.0,3590.0,53,702,0,0,28.95,100 - 500,2023-09-06 15:10:34
