web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693998317-663","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","2,5 Zimmer, 72 m², CHF 1787.—","Rütistr. 42, 8134 Adliswil, ZH","CHF 1787.—","«Hochparterre mit Balkon!»","2,5 Zimmer, 72 m², CHF 1787.—Rütistr. 42, 8134 Adliswil, ZH«Hochparterre mit Balkon!»Wir vermieten per 16. Dezember2023 eine 3.5 Zimmerwohnung mit den folgenden Koordinaten:- Wohn- und Schlafzimmer mit Teppichboden- Küche mit PVC-Boden- Grosses und helles Wohn-/Esszimmer- Bad mit WC und Badewanne- Sonniger Balkon- Kinderfreundliche Umgebung mit grossem Spielplatz und Wiese- Zentral und ruhig gelegene Lage- Bushaltestelle in wenigen Gehminuten erreichbar- Autobahnanschluss in unmittelbarer Nähe- Einstellhallenplätze können für CHF 120.00 pro Monat gemietet werdenHaben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Anfrage!**Anbieter kontaktierenKontaktieren"
"1693998317-664","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 81 m², CHF 2650.—","Tischenlooweg 6, 8800 Thalwil, ZH","CHF 2650.—","«Stilvolles und modernes Wohnen»","3,5 Zimmer, 81 m², CHF 2650.—Tischenlooweg 6, 8800 Thalwil, ZH«Stilvolles und modernes Wohnen»An optimaler und verkehrsgünstiger Lage in Thalwil, geniessen Sie modernen Lifestyle mit viel Lebensqualität.Hier einige Highlights:Moderne Küche die keine Wünsche mehr offen lässtBodenbeläge mit keramischen Platten in HolzoptikKomfortable NasszelleWaschmaschine / Tumbler im privaten Reduitein Steinwurf vom Zürich See entferntLeider ist die Hundehaltung nicht gestattet.Das Haus verfügt über keinen Lift.In 2 Geh-Minuten erreicht man den öffentlichen Seeplatz, der zum Verweilen einlädt. Der Anschluss an den öffentlichen Verkehr ist innert kürzest"
"1693998317-665","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 100 m², CHF 2750.—","Schulgutstrasse 1, 8953 Dietikon, ZH","CHF 2750.—","«Wunderschöne Attikawohnung sucht neuen Mieter»","3,5 Zimmer, 100 m², CHF 2750.—Schulgutstrasse 1, 8953 Dietikon, ZH«Wunderschöne Attikawohnung sucht neuen Mieter»Erleben Sie modernsten Ausbaustandard in einer der Überbauungen am Rapidplatz. Neben der geschickten Raumaufteilung bietet Ihnen diese Wohnung die folgenden Annehmlichkeiten:- ganze Wohnung mit schönem Parkettboden- topmoderne Infrastruktur durch:- Smart Home, Glasfasernetzanschluss, Casacom- kontrollierte Wohnungslüftung- grosszügiges Wohn- und Esszimmer - sowie eine offene Küche für gemeinsame Stunden - Küchenausstattung mit hochwertigen V-Zug-Geräten- ein Schlafzimmer mit direktem Zugang zum Bad- Bad mit Badewanne/ WC- zweites Badezimmer mitAnbieter kontaktierenKontaktieren"
"1693998317-666","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","5,5 Zimmer, 147 m², CHF 4316.—","Ankenbüel 4, 8126 Zumikon, ZH","CHF 4316.—","«Grosszügige Wohnung in Zumikon»","5,5 Zimmer, 147 m², CHF 4316.—Ankenbüel 4, 8126 Zumikon, ZH«Grosszügige Wohnung in Zumikon»Wir sind auf der Suche nach neuen Mietern für diese tolle und moderne 5.5-Zimmerwohnung mit dem folgendem Ausbaustandard:- Korridor mit Garderobe und Einbauschrank- alle Wohn- und Schlafräume mit Eichenparkettboden- offene Küche- mit Geschirrspüler- mit Maxima-Induktions-Kochfeld- mit Einbaubackofen (Heissluft und Grill)- mit Mikrowelle/Grill- und grossem Einbau-Kühlschrank- Bad mit Badewanne- sowie Fenster mit elektrischen Lamellenstoren- Badezimmer mit Dusche- sowie Fenster mit elektrischen Lamellenstoren- separates Reduit- mit eigener WaschmAnbieter kontaktierenKontaktieren"
"1693998317-667","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 81 m², CHF 1900.—","Zürichstrasse 170, 8910 Affoltern am Albis, ZH","CHF 1900.—","«Totalsanierte 3.5 Zimmerwohnung!»","3,5 Zimmer, 81 m², CHF 1900.—Zürichstrasse 170, 8910 Affoltern am Albis, ZH«Totalsanierte 3.5 Zimmerwohnung!»!! Einmalige Gelegenheit !!In der herrlich, modern und wunderschön total sanierten Liegenschaft finden Sie ganz bestimmt Ihr neues Zuhause. Die 3.5-Zimmerwohnung im 1. OG bieten Ihnen folgenden Komfort:- Grosse Wohnzimmer mit schönem Balkon- Top-Modern eingerichtete Küchen- Helle und grosse Schlafzimmer- Grosses, schön eingerichtete Badezimmer- Zusätzliches Gäste-WC- Lift ist vorhanden- RollstuhlzugängigDie Lage der Liegenschaft ist sehr gut gelegen und Sie werden sich dort richtig wohl fühlen.Zu der Wohnung gehört ein Kellerabteil.Ein Parkplat"
"1693998317-668","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","1 Zimmer, 36 m², CHF 1655.—","Nebelbachstrasse 5, 8008 Zürich, ZH","CHF 1655.—","«Moderne Wohnung im Seefeld in unmittelbarer Nähe zum Zürichsee»","1 Zimmer, 36 m², CHF 1655.—Nebelbachstrasse 5, 8008 Zürich, ZH«Moderne Wohnung im Seefeld in unmittelbarer Nähe zum Zürichsee»In unmittelbarer Seenähe im Zürcher Seefeld-Quartier vermieten wir an ruhiger Lage eine 1-Zimmer-Wohnung im Hochparterre.Die moderne, gut konzipierte Wohnung befindet sich in einem gepflegten Mehrfamilienhaus mit ausgezeichneter Verkehrsanbindung. Die Wohnung zeichnet sich aus durch folgende Eigenschaften:Wohn- und Schlafbereich mit FischgrätparkettKorridor mit RiemenparkettGrosszügige Küche mit Plattenboden sowie viel Stauraum und moderner Ausstattung (Glaskeramikherd, Geschirrspüler, Backofen, Kühlschrank)Komfortables Bad/WC mit Dusche und PlAnbieter kontaktierenKontaktieren"
"1693998317-669","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 103 m², CHF 2690.—","Zelgli 12, 8413 Neftenbach, ZH","CHF 2690.—","«4.5-Zimmer-Wohnung in der Überbauung Zelgli Neftenbach»","4,5 Zimmer, 103 m², CHF 2690.—Zelgli 12, 8413 Neftenbach, ZH«4.5-Zimmer-Wohnung in der Überbauung Zelgli Neftenbach»Ein generationenübergreifendes Quartier, umgeben von Wald, saftig grünen Wiesen und dem Näfbach. Die nachhaltig erstellte Überbauung ist zeitgemäss, gradlinig und schlicht. Wir sind auf der Suche nach einem passenden Mieter für unsere schöne 4.5 Zimmer-Wohnung.Ein origineller Grundriss und der hochwertige Innenausbau prägen das Konzept. Der Wohn- sowie Schlafbereiche, die Küche sowie das Entrée sind mit qualitativ hochwertigem Eichen-parkettboden ausgestattet. Einen optimalen Komfort bietet die Fussbodenheizung. Der eingebaute GarderobenschrankAnbieter kontaktierenKontaktieren"
"1693998317-670","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, CHF 1869.—","Unterdorfstrasse 22, 8404 Stadel (Winterthur), ZH","CHF 1869.—","«Charmante Wohnung auf dem Lande»","4,5 Zimmer, CHF 1869.—Unterdorfstrasse 22, 8404 Stadel (Winterthur), ZH«Charmante Wohnung auf dem Lande»Die charmante 4.5-Zimmer-Wohnung im idyllischen Stadel bei Winterthur lädt zum Abschalten vom Alltag ein.Ausstattung:Wohnbereich/ Korridor und die Schlafzimmer sind mit Laminat ausgestattetneue Küche mit  grosszügiger Ablagefläche und schönem PlattenbodenGlaskeramikherd mit integriertem DampfabzugGeschirrspülerhochliegender BackofenBad mit Badewanneseparates WC im Dachstocksonniger BalkonParkplatzVon Stadel aus erreichen Sie mit dem Auto Oberwinterthur, Seuzach, Wiesendangen in ca. 3 Min. Stadel verfügt auch über einen Autobahnanschluss.Autoabs"
"1693998317-671","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 110 m², CHF 2500.—","Hängertenstr. 9, 8104 Weiningen ZH, ZH","CHF 2500.—","«4.5-Maisonettewohnung in ruhigem Wohnquartier»","4,5 Zimmer, 110 m², CHF 2500.—Hängertenstr. 9, 8104 Weiningen ZH, ZH«4.5-Maisonettewohnung in ruhigem Wohnquartier»Wir vermieten ab dem 16.10.2023 eine schöne, helle 4.5-Maisonettwohnung auf 2 Stockwerken in Weiningen . Die Wohnung befindet sich im Grünen und eignet sich optimal als Familienwohnung.Dieses Bijou bietet Ihnen unter anderem die folgenden Annehmlichkeiten:- Küche mit Glaskeramikherd und Geschirrspüler- alle Zimmer mit Parkettboden- Badezimmer mit Badewanne- Separates WC- Balkon gegen Südwesten- Eingangsbereich mit Einbauschrank- eigener Estrich(Die Fotos vom Inserat dienen lediglich als Referenz, der aktuelle Ausbau kann von den dargestellten BAnbieter kontaktierenKontaktieren"
"1693998317-672","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4 Zimmer, 100 m², CHF 2610.—","Renggerstrasse 57, 8038 Zürich, ZH","CHF 2610.—","«BEFRISTET bis 30.04.2024!»","4 Zimmer, 100 m², CHF 2610.—Renggerstrasse 57, 8038 Zürich, ZH«BEFRISTET bis 30.04.2024!»Befristet bis Ende April 2024 vermieten wir diese grosszügige und optimal gelegene 4-Zimmerwohnung, welche Ihnen genügend Raum zur Entfaltung bietet. Folgende Austattung erwartet Sie: - Einbauschränke im Korridor- Parkettboden in sämtlichen Wohnräumen- geräumiges Wohnzimmer- verbunden mit separatem Esszimmer- 2 grosszügige Schlafzimmer - abgeschlossene Küche mit Fenster- mit kleinem Küchenbalkon- mit Glaskeramikherd und Geschirrspüler- mit Backofen und Kühlschrank/TK- Badezimmer mit Lavabounterbau und Fenster- separates WC mit Fenster- sonnigerAnbieter kontaktierenKontaktieren"
"1693998321-673","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","1 Zimmer, 18 m², CHF 1088.—","Tösstalstrasse 16, 8400 Winterthur, ZH","CHF 1088.—","«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»","1 Zimmer, 18 m², CHF 1088.—Tösstalstrasse 16, 8400 Winterthur, ZH«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»Unsere möblierten Studios inmitten der Altstadt Wintertur bieten optimale Voraussetzungen für lang- als auch kurzfristige Aufenthalte (mind. 6 Monate) nahe Ihres Ausbildungs- und/oder Arbeitsortes. Folgendes Studio ist per 1. November 2023 verfügbar: Studio Nr. 6 - ca. 18 m² für CHF 1'088.-Wir bevorzugen ordnungsbewusste junge Menschen, Studenten, Praktikanten und Auszubildende, welche nicht rauchen sowie keine Haustiere besitzen. Folgender Service ist im Mietzins inbegriffen:WLAN Zugriffwöchentliche Reinigung der allg. Räume (Küche, Bad, Einga"
"1693998321-674","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","1 Zimmer, 14 m², CHF 965.—","Gräbligasse 3, 8001 Zürich, ZH","CHF 965.—","«Möbliertes Studentenzimmer, im Niederdorf (34)»","1 Zimmer, 14 m², CHF 965.—Gräbligasse 3, 8001 Zürich, ZH«Möbliertes Studentenzimmer, im Niederdorf (34)» Unser Wohnhaus liegt an zentraler Lage im Niederdorf, zwischen Hauptbahnhof und Uni / ETH. Die Zimmer haben eine Waschgelegenheit, Bett, Schreibtisch, Stuhl, Kommode, Schrank und Beleuchtung ist vorhanden. Telephonanschlussdose (Aufschaltung via Swisscom auf eigene Kosten) Cablecom Anschluss inbegriffen. Mitbenützung der renovierten Küche / Kühlschrank. Neue Waschmaschine und Tumbler vorhanden. Dusche / WC befinden sich auf der Etage. Nebenkosten, wie Heizung, Wasser, Strom und Liftservice sind im Mietpreis inbegriffen. Toilette und Dusche werNeu"
"1693998321-675","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","4,5 Zimmer, 107 m², CHF 4860.—","Untere Zäune 7, 8001 Zürich, ZH","CHF 4860.—","«WOHNEN IM BELIEBTEN ZÜRCHER NIEDERDORF»","4,5 Zimmer, 107 m², CHF 4860.—Untere Zäune 7, 8001 Zürich, ZH«WOHNEN IM BELIEBTEN ZÜRCHER NIEDERDORF»Charmante Dachwohnung mit Galerie im Zürcher Niederdorf Willkommen im pulsierenden Herzen von Zürichs historischem Niederdorf.An der Strasse Untere Zäune 7 vermieten wir eine charmante 4.5-Zimmer Dachwohnung mit Galerie.Erleben Sie Wohnen in einer der begehrtesten Gegenden der Stadt, umgeben von Kultur, Gastronomie und erstklassigen Einkaufsmöglichkeiten.Der offene Wohn- / Essbereich lädt zu entspannten Momenten und geselligen Zusammenkünften ein. Die Holzbalken verleihen dem Raum Charakter und Wärme. Die Fenster lassen viel Licht herein und erNeu"
"1693998321-676","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","4,5 Zimmer, 73 m², CHF 1780.—","Dorfstrasse 15, 8154 Oberglatt ZH, ZH","CHF 1780.—","«Helle 3.5-Zimmer-Wohnung mit Balkon in Familienfreundlicher Lage»","4,5 Zimmer, 73 m², CHF 1780.—Dorfstrasse 15, 8154 Oberglatt ZH, ZH«Helle 3.5-Zimmer-Wohnung mit Balkon in Familienfreundlicher Lage»Helle 4.5-Zimmer-Wohnung mit Balkon in Familienfreundlicher Lage.Entdecken Sie diese gut geschnittene 4.5-Zimmer-Wohnung in einer kinderfreundlichen Nachbarschaft. Die grosszügige Fensterfront sorgt im Wohnzimmer für viel Tageslicht. Highlights:Küche mit viel StauraumGeräumiger Wohnbereich mit BalkonzugangBadezimmer mit Badewanne/DuscheEinbauschrank in KorridorEigenes KellerabteilGeniessen Sie entspannte Abende auf dem Balkon mit Blick ins Grüne. Für weitere Informationen stehen wir Ihnen gerne zur Verfügung.Wir freuen uns auf Ihre KontaktaufnaNeu"
"1693998321-677","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","3,5 Zimmer, CHF 2680.—","Schrennengasse 6, 8003 Zürich, ZH","CHF 2680.—","«Tolle Dachwohnung an ruhiger doch zentraler Lage»","3,5 Zimmer, CHF 2680.—Schrennengasse 6, 8003 Zürich, ZH«Tolle Dachwohnung an ruhiger doch zentraler Lage»Gemütliche 3.5 ZWHG Wohnung an ruhiger Lage zu vermieten.pflegeleichter BodenKüche ausgestattet mit einem GeschirrspülerBalkon für gemütliche StundenLift vorhandenEbenfalls von Vorteil: öffentliche Verkehrsmittel (Tram/Bus)in kürze erreichbar, sowie praktische Einkaufsmöglichkeiten (Coop und Migros) in unmittelbarer Nähe. Rufen sie uns heute noch an um einen Besichtigungstermin zu vereinbaren.NeuAnbieter kontaktierenKontaktieren"
"1693998321-678","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","1 Zimmer, 84 m², CHF 2115.—","Güterstrasse 3, 8952 Schlieren, ZH","CHF 2115.—","«Einzigartige Loftwohnung im Zentrum von Schlieren»","1 Zimmer, 84 m², CHF 2115.—Güterstrasse 3, 8952 Schlieren, ZH«Einzigartige Loftwohnung im Zentrum von Schlieren»Nur wenige Meter vom belebten Zentrum und Bahnhof von Schlieren entfernt vermieten wir per 16.09.2023 eine moderne Loftwohnung im 4 OG.Die Wohnung verfügt über:- moderne Küche- Anhydritboden- eigener Waschturm (WM/WT)- Einbau-Garderobe- elektrische Storen- kontrollierte Wohnungslüftung- privater Innenhofund viel Platz für Sie und Ihren Stil.Einstellplätze können für CHF 190.00 / Monat gemietet werden. *Die Bilder sind Musterbilder aus der Überbauung und können von der Wohnung abweichen*Haben wir Ihr Interesse geweckt?Die öffentliche BesichtigunNeu"
"1693998321-679","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 79 m², CHF 1650.—","Gumpenwiesenstr. 33, 8157 Dielsdorf, ZH","CHF 1650.—","«Wohnen in Familienfreundlichen Quartier»","3,5 Zimmer, 79 m², CHF 1650.—Gumpenwiesenstr. 33, 8157 Dielsdorf, ZH«Wohnen in Familienfreundlichen Quartier»Möchten Sie zentrumsnah und trotzdem in einer Umgebung mit viel Grün leben? In dieser Wohnung fühlt sich die ganze Familie wohl. Angenehm für Sie sind die Anbindung der Wohnsiedlung an den öffentlichen Verkehr und die nahegelegenen Einkaufsmöglichkeiten.Für Ihre Wohnqualität:- Geräumige, offene Küche mit Glaskeramikherd und Geschirrspüler- Küche und Nasszellen mit Novilonbelag- Sämtliche Wohnräume mit Parkettboden- Badezimmer mit Badewanne- Einbauschrank im Eingangsbereich- Gemütlicher SitzplatzDie Liegenschaft verfügt über keinen Lift.ZusätzliNeu"
"1693998321-680","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 70 m², CHF 1600.—","Seestrasse 36, 8330 Pfäffikon ZH, ZH","CHF 1600.—","«3.5-Zimmer-Wohnung im Herzen von Pfäffikon»","3,5 Zimmer, 70 m², CHF 1600.—Seestrasse 36, 8330 Pfäffikon ZH, ZH«3.5-Zimmer-Wohnung im Herzen von Pfäffikon»Das Mehrfamilienhaus an der Seestrasse 36 umfasst insgesamt 9 Mietwohnungen und ein Restaurant im Erdgeschoss. Im 2. Obergeschoss wird per 1. Oktober 2023 eine 3.5-Zimmer-Wohnung frei. Die Wohnung ist wie folgt ausgestattet:In der gesamten Wohnung ist ein Linoleum Boden in Holzoption (Räuchereiche) verlegt.Das Badezimmer ist mit einen Waschtisch mit Unterbaumöbel, Spiegelschrank und Dusche mit Glastrennwand ausgestattet.Die Küche erstrahlt in weiss-hochglanz mit einer Natursteinabdeckung und verfügt über ein Glaskeramikkochfeld, Dampfabzug, GesNeu"
"1693998321-681","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 96 m², Preis auf Anfrage","Im Spitzler 17, 8902 Urdorf, ZH","Preis auf Anfrage","«Ihr neues Zuhause!»","3,5 Zimmer, 96 m², Preis auf AnfrageIm Spitzler 17, 8902 Urdorf, ZH«Ihr neues Zuhause!»Wir vermieten im Gerbibaum eine gemütliche 3.5 Zimmerwohnung in ruhiger und gepflegter Liegenschaft. Lassen Sie sich von folgendne Vorteilen überzeugen: Wohnzimmer, Korridor, Schlaf- und Kinderzimmer mit ParkettBad/WC und sep. WCOffene Küche mit Glaskeramikherd und GeschirrspülerEsseckeBalkonKeller- und Estrichabteil Öffentliche Verkehrsmittel in der NäheEinstellplätze à Fr. 120.00 können dazugemietet werden.Haben wir Ihr Interesse geweckt? Dann rufen Sie uns für einen unverbindlichen Besichtigungstermin an.NeuAnbieter kontaktierenKontaktieren"
"1693998321-682","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","2 Zimmer, 46 m², CHF 1475.—","Güetliweg 5, 8050 Zürich, ZH","CHF 1475.—","«An zentraler, ruhiger Lage, gepflegte Umgebung im Grünen»","2 Zimmer, 46 m², CHF 1475.—Güetliweg 5, 8050 Zürich, ZH«An zentraler, ruhiger Lage, gepflegte Umgebung im Grünen»An attraktiver Wohnlage vermieten wir eine gemütliche 2 Zimmerwohnung. Die Wohnung verfügt über folgenden Ausbau:Wohnzimmer und Zimmer Laminatgeschlossene Küche mit Glaskeramikherd und GeschirrspülerBad/WCEinen BalkoKellerabteilBei den publizierten Bildern handelt es sich um typenähnliche Wohnungen. Abweichungen zum effektiven Angebot sind daher möglich.Haben wir Ihr Interesse geweckt? Wir freuen uns, wenn Sie an der Besichtigung am 13.09.2023 zwischen 17:00 Uhr bis 18:00 Uhr teilnehmen. Klingeln Sie dann bei Souzangar.NeuAnbieter kontaktierenKontaktieren"
"1693998321-683","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","1 Zimmer, 23 m², CHF 1200.—","Neptunstrasse 42, 8032 Zürich, ZH","CHF 1200.—","«Singlewohnung Nähe Kreuzplatz»","1 Zimmer, 23 m², CHF 1200.—Neptunstrasse 42, 8032 Zürich, ZH«Singlewohnung Nähe Kreuzplatz»In einer gepflegten Liegenschaft vermieten wir eine helle, gemütliche 1-Zimmerwohnung an ruhiger und doch sehr zentraler Lage.Die Besichtigungstermine finden ohne Voranmeldung wie folgt statt:- Donnerstag, 07.09.2023 von 16.15 - 17.00 Uhr- Freitag, 08.09.2023 von 12.15 - 13.00 UhrDas erwartet Sie:- Wohn-/Schlafraum mit Parkettboden- Küche mit Glaskeramik (2er Kochfeld), Kühlschrank und genügend Stauraum- Nasszelle mit Badewanne / WC- Sep. Kellerabteil im UG- Waschküche und Trockenraum im UG zur Mitbenutzung- Lift im Haus vorhanden- Parkplatz inNeu"
"1693998321-684","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 100 m², CHF 2700.—","Marktgasse 36, 8400 Winterthur, ZH","CHF 2700.—","«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»","3,5 Zimmer, 100 m², CHF 2700.—Marktgasse 36, 8400 Winterthur, ZH«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»Interessiert? Unter dem Link BESICHTIGUNGSFORMULAR können Sie sich für eine Besichtigung anmelden.Bahnhof sowie viele Einkaufsmöglichkeiten wie Coop sowie auch Migros. wenige Gehminuten entfernt. Hauptstrasse in unmittelbare Entfernung, die mit der Autobahn verbindet. Altstadt Wohnung gelegen wo das Leben pulsiert und doch ist sie sehr ruhig und gut isoliert.Für Ihre Wohnqualität:Wohnung sehr schön renoviert100m2 die bereit ist zur Benutzung istNeue Küche und Bad/DuscheWaschmaschine und Tumbler in der WohnungEigener KellerabteilGemeinschaftsterNeu"
