web-scrape,address_ra,datetime,rooms,area,luxurious,price_per_,lat,lon,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN
1693998305-598,"Steinstrasse 27, 8003 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,30.000000000000000,"0",69.170000000000002,47.367523193359375,8.519974708557131,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998305-599,"Merkurstrasse 18, 8032 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,66.000000000000000,"0",48.479999999999997,47.366748809814453,8.553874969482422,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998305-600,"Obstgartenstrasse 30, 8105 Regensdorf, ZH",2023/09/06 15:10:34.000,3.000000000000000,54.000000000000000,"0",30.370000000000001,47.428333282470703,8.466853141784668,{6E3569C1-3C7A-4878-A383-EFADA17F7EB0},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Regensdorf,"1",CH,"18457","96","0",1462.000000000000000,CH01040096
1693998309-601,"Auwiesenstrasse 7, 8406 Winterthur, ZH",2023/09/06 15:10:34.000,3.000000000000000,60.000000000000000,"0",22.329999999999998,47.484573364257812,8.709483146667480,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998309-602,"Hohlstr. 52, 8004 Zürich, ZH",2023/09/06 15:10:34.000,1.000000000000000,30.000000000000000,"0",39.000000000000000,47.377811431884766,8.525679588317873,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-603,"Ekkehardstrasse 32, 8006 Zürich, ZH",2023/09/06 15:10:34.000,1.000000000000000,23.000000000000000,"0",55.219999999999999,47.386482238769531,8.544576644897463,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-604,"Michelstrasse 15, 8049 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,88.000000000000000,"0",27.949999999999999,47.405487060546875,8.494178771972656,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-605,"Michelstrasse 15, 8049 Zürich, ZH",2023/09/06 15:10:34.000,4.500000000000000,91.000000000000000,"0",28.300000000000001,47.405487060546875,8.494178771972656,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-606,"Winkel 1, 8466 Trüllikon, ZH",2023/09/06 15:10:34.000,5.500000000000000,152.000000000000000,"0",14.140000000000001,47.637203216552734,8.691605567932131,{B9B25256-634F-4F68-9989-21C269A028A8},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"102",,2019_Aufbau,Trüllikon,"1",CH,"1066","40","0",956.000000000000000,CH01020040
1693998309-607,"8311 Brütten, ZH",2023/09/06 15:10:34.000,6.500000000000000,227.000000000000000,"0",15.590000000000000,47.474388122558594,8.675364494323730,{CCC23919-B584-4088-B743-A1F451BEC040},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Brütten,"1",CH,"2010","213","0",660.000000000000000,CH01100213
1693998309-608,"Sagenbachstrasse 6, 8833 Samstagern, ZH",2023/09/06 15:10:34.000,1.000000000000000,81.000000000000000,"0",27.100000000000001,47.195289611816406,8.681655883789062,{CB7EA0DD-6122-4339-959E-FE2AC1322FFC},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Richterswil,"1",CH,"13513","138","0",753.000000000000000,CH01060138
1693998309-610,"Grossacherstrasse 20, 8634 Hombrechtikon, ZH",2023/09/06 15:10:34.000,3.000000000000000,58.000000000000000,"0",23.600000000000001,47.251274108886719,8.777853012084963,{2A2869CD-9034-4300-943F-23364EB8330B},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Hombrechtikon,"1",CH,"8757","153","0",1218.000000000000000,CH01070153
1693998309-611,"Faegswilerstrasse 1, 8630 Rüti ZH, ZH",2023/09/06 15:10:34.000,2.500000000000000,61.000000000000000,"0",21.430000000000000,47.264179229736328,8.866929054260254,{487BED0B-9589-4000-8004-F6A6581C0E71},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Rüti (ZH),"1",CH,"12174","118","0",1006.000000000000000,CH01050118
1693998309-612,"8057 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,30.000000000000000,"0",85.000000000000000,47.393585205078125,8.539556503295898,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-613,"Holzlegistrasse 49a, 8408 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,65.000000000000000,"0",25.739999999999998,47.512722015380859,8.688642501831056,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998309-614,"Rümlangstrasse 70, 8052 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,99.000000000000000,"0",31.820000000000000,47.429878234863281,8.541399955749512,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-615,"Stampfenbachplatz 4, 8006 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,97.000000000000000,"0",38.140000000000001,47.380401611328125,8.542487144470217,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-616,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023/09/06 15:10:34.000,2.500000000000000,60.000000000000000,"0",29.170000000000002,47.305557250976562,8.768151283264160,{08FC7C95-BD90-41C6-95D1-DEE17F98410A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Gossau (ZH),"1",CH,"10222","115","0",1826.000000000000000,CH01050115
1693998309-617,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023/09/06 15:10:34.000,2.500000000000000,56.000000000000000,"0",30.359999999999999,47.305557250976562,8.768151283264160,{08FC7C95-BD90-41C6-95D1-DEE17F98410A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Gossau (ZH),"1",CH,"10222","115","0",1826.000000000000000,CH01050115
1693998309-618,"Sternenstrasse 29, 8002 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,55.000000000000000,"0",49.420000000000002,47.359809875488281,8.532320976257324,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-619,"Überlandstrasse 18, 8953 Dietikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,124.000000000000000,"0",29.719999999999999,47.408870697021491,8.405828475952148,{BBB0262D-7930-4DF7-BF4C-CE1EC76DEECA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Dietikon,"1",CH,"27265","243","0",934.000000000000000,CH01110243
1693998309-620,"Buchholzstrasse, 8053 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,85.000000000000000,"0",26.410000000000000,47.359928131103509,8.584486961364746,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-621,"Baurstrasse 29, 8008 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,30.000000000000000,"0",129.669999999999987,47.355922698974609,8.554497718811035,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-622,"Bachtelstrasse 38, 8810 Horgen, ZH",2023/09/06 15:10:34.000,6.500000000000000,210.000000000000000,"0",0.050000000000000,47.246379852294922,8.610760688781738,{F221BE86-F247-4E4E-A6EE-409AA98F7D6E},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Horgen,"1",CH,"22665","295","0",3083.000000000000000,CH01060295
1693998309-623,"Freiestrasse 178, 8032 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,106.000000000000000,"0",35.000000000000000,47.362411499023438,8.563772201538086,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998309-624,"Kleinertstrasse 2, 8037 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,81.000000000000000,"0",45.350000000000001,47.394329071044922,8.523425102233888,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-625,"8048 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,86.000000000000000,"0",38.490000000000002,47.388977050781250,8.486362457275392,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-626,"Seidenstr. 26, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,2.000000000000000,66.000000000000000,"0",25.000000000000000,47.404918670654297,8.607484817504885,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998313-627,"Seuzacherstr. 13b, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,3.500000000000000,95.000000000000000,"0",27.469999999999999,47.519168853759766,8.719536781311035,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998313-628,"Riedmühlestr. 7d, 8305 Dietlikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,118.000000000000000,"0",24.920000000000002,47.426986694335938,8.622231483459474,{0028A6EC-B812-40F5-B1AF-90450056AE79},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Dietlikon,"1",CH,"7776","54","0",425.000000000000000,CH01030054
1693998313-630,"Riedmühlestr. 7b, 8305 Dietlikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,102.000000000000000,"0",25.980000000000000,47.426753997802734,8.621732711791992,{0028A6EC-B812-40F5-B1AF-90450056AE79},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Dietlikon,"1",CH,"7776","54","0",425.000000000000000,CH01030054
1693998313-631,"Tössstr. 49, 8427 Rorbas, ZH",2023/09/06 15:10:34.000,2.500000000000000,90.000000000000000,"0",23.559999999999999,47.533660888671875,8.578751564025881,{6B540B2C-1AD4-4912-9947-31C41DA3718A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Rorbas,"1",CH,"2830","68","0",444.000000000000000,CH01030068
1693998313-632,"Sunnebergstr . 6, 8248 Uhwiesen, ZH",2023/09/06 15:10:34.000,6.000000000000000,220.000000000000000,"0",12.730000000000000,47.672687530517578,8.633426666259766,{43EFB512-74F2-4D05-9352-A9FE00FF497B},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"102",,2019_Aufbau,Laufen-Uhwiesen,"1",CH,"1709","34","0",628.000000000000000,CH01020034
1693998313-633,"Hint. Grundstr. 24, 8320 Fehraltorf, ZH",2023/09/06 15:10:34.000,5.500000000000000,127.000000000000000,"0",13.699999999999999,47.386482238769531,8.758552551269531,{186D05C0-18A7-467C-81C7-63B10122AA0F},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"108",,2019_Aufbau,Fehraltorf,"1",CH,"6435","172","0",947.000000000000000,CH01080172
1693998313-634,"Hegistr. 39f, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,5.500000000000000,124.000000000000000,"0",20.649999999999999,47.503421783447266,8.755505561828613,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998313-635,"Streitholzstrasse 14, 8057 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,67.000000000000000,"0",42.689999999999998,47.398654937744141,8.553853034973146,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-636,"Streitholzstrasse 14, 8057 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,75.000000000000000,"0",46.130000000000003,47.398654937744141,8.553853034973146,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-637,"Vulkanstrasse 110a, 8048 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,43.000000000000000,"0",44.049999999999997,47.393440246582031,8.485149383544922,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-638,"Steinstrasse 27, 8003 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,56.000000000000000,"0",61.250000000000000,47.367523193359375,8.519974708557131,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-639,"Steinstrasse 27, 8003 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,77.000000000000000,"0",55.710000000000001,47.367523193359375,8.519974708557131,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-640,"Glattstegweg 5, 8051 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,81.000000000000000,"0",29.750000000000000,47.406566619873047,8.573356628417971,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-641,"Haldenstrasse 3, 8472 Seuzach, ZH",2023/09/06 15:10:34.000,4.500000000000000,122.000000000000000,"0",24.920000000000002,47.538669586181641,8.728983879089355,{7C0CF471-1DAF-421F-AA4A-DBE4B2D8600B},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Seuzach,"1",CH,"7342","227","0",756.000000000000000,CH01100227
1693998313-642,"Brunnenwiesenstr. 42, 8610 Uster, ZH",2023/09/06 15:10:34.000,3.500000000000000,75.000000000000000,"0",24.609999999999999,47.354999542236328,8.716510772705078,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998313-643,"Heusserstrasse 17, 8634 Hombrechtikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,94.000000000000000,"0",20.690000000000001,47.254150390625000,8.775025367736816,{2A2869CD-9034-4300-943F-23364EB8330B},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Hombrechtikon,"1",CH,"8757","153","0",1218.000000000000000,CH01070153
1693998313-644,"Klosbachstrasse 44, 8032 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,45.000000000000000,"0",54.710000000000001,47.366237640380859,8.557329177856445,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998313-646,"Tannenweg 12, 8908 Hedingen, ZH",2023/09/06 15:10:34.000,6.500000000000000,140.000000000000000,"0",28.210000000000001,47.299518585205078,8.454818725585938,{8FAFC264-C105-4268-A920-B2393E7BBF9F},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Hedingen,"1",CH,"3734","5","0",653.000000000000000,CH01010005
1693998313-647,"Bahnhofstrasse 55, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,1.000000000000000,8.000000000000000,"0",10.750000000000000,47.399826049804688,8.621950149536135,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998313-648,"Wässerwiesenstrasse 65, 8408 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,107.000000000000000,"0",16.359999999999999,47.511363983154297,8.686423301696777,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998317-649,"Grosswiesenstrasse 147, 8051 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,58.000000000000000,"0",39.189999999999998,47.403602600097656,8.588092803955078,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998317-650,"Schulstrasse 5, 8157 Dielsdorf, ZH",2023/09/06 15:10:34.000,3.000000000000000,73.000000000000000,"0",25.000000000000000,47.482017517089837,8.454813003540041,{6185BB66-2B36-41C6-8318-58966085893D},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Dielsdorf,"1",CH,"6001","86","0",587.000000000000000,CH01040086
1693998317-651,"Urdorferstrasse 40b, 8952 Schlieren, ZH",2023/09/06 15:10:34.000,3.500000000000000,72.000000000000000,"0",28.469999999999999,47.394931793212891,8.441030502319336,{A9664947-654E-4EE8-9945-B419E3767381},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Schlieren,"1",CH,"18736","247","0",659.000000000000000,CH01110247
1693998317-652,"Heusserstrasse 3, 8634 Hombrechtikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,94.000000000000000,"0",22.039999999999999,47.254405975341797,8.773088455200195,{2A2869CD-9034-4300-943F-23364EB8330B},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Hombrechtikon,"1",CH,"8757","153","0",1218.000000000000000,CH01070153
